feature_names,values,is_pred,model_name,std
Age9_7.0,-15.928347242545138,False,holt,0.0
Age9_7.0,-14.540494241799284,False,holt,0.0
Age9_7.0,-41.92481135429907,False,holt,0.0
Age9_7.0,-45.40320194798723,False,holt,0.0
Age9_7.0,-45.74571839293953,True,holt,0.0
Age9_7.0,-46.08652230213608,True,holt,0.0
Age9_7.0,-46.425622191786644,True,holt,0.0
Age9_7.0,-46.76302658198896,True,holt,0.0
Age9_7.0,-47.09874395024027,True,holt,0.0
Age9_7.0,-47.43278273165031,True,holt,0.0
Age9_7.0,-47.76515131915331,True,holt,0.0
Disab3_2.0,41.480383497209175,False,bayesian_ridge,0.0
Disab3_2.0,39.55442362140453,False,bayesian_ridge,0.0
Disab3_2.0,19.556633962076788,False,bayesian_ridge,0.0
Disab3_2.0,56.13272743453448,False,bayesian_ridge,0.0
Disab3_2.0,50.85679973435464,False,bayesian_ridge,0.0
Disab3_2.0,38.94701612934816,False,bayesian_ridge,0.0
Disab3_2.0,54.10335673463644,False,bayesian_ridge,0.0
Disab3_2.0,45.062288397183224,True,bayesian_ridge,12.035608468845648
Disab3_2.0,45.59102688528031,True,bayesian_ridge,12.404704478186634
Disab3_2.0,46.11976537337739,True,bayesian_ridge,12.841422906853824
Disab3_2.0,46.64850386147447,True,bayesian_ridge,13.33912360164373
Disab3_2.0,47.17724234957155,True,bayesian_ridge,13.891253426272213
Disab3_2.0,47.70598083766863,True,bayesian_ridge,14.491592464309862
Disab3_2.0,48.23471932576572,True,bayesian_ridge,15.134404833230057
Disab3_2.0,41.480383497209175,False,simple_exp,0.0
Disab3_2.0,39.55442362140453,False,simple_exp,0.0
Disab3_2.0,19.556633962076788,False,simple_exp,0.0
Disab3_2.0,56.13272743453448,False,simple_exp,0.0
Disab3_2.0,50.85679973435464,False,simple_exp,0.0
Disab3_2.0,38.94701612934816,False,simple_exp,0.0
Disab3_2.0,54.10335673463644,False,simple_exp,0.0
Disab3_2.0,41.480383650224105,True,simple_exp,0.0
Disab3_2.0,41.480383650224105,True,simple_exp,0.0
Disab3_2.0,41.480383650224105,True,simple_exp,0.0
Disab3_2.0,41.480383650224105,True,simple_exp,0.0
Disab3_2.0,41.480383650224105,True,simple_exp,0.0
Disab3_2.0,41.480383650224105,True,simple_exp,0.0
Disab3_2.0,41.480383650224105,True,simple_exp,0.0
Disab3_2.0,41.480383497209175,False,exp,0.0
Disab3_2.0,39.55442362140453,False,exp,0.0
Disab3_2.0,19.556633962076788,False,exp,0.0
Disab3_2.0,56.13272743453448,False,exp,0.0
Disab3_2.0,50.85679973435464,False,exp,0.0
Disab3_2.0,38.94701612934816,False,exp,0.0
Disab3_2.0,54.10335673463644,False,exp,0.0
Disab3_2.0,42.947335069336816,True,exp,0.0
Disab3_2.0,42.947335069336816,True,exp,0.0
Disab3_2.0,42.947335069336816,True,exp,0.0
Disab3_2.0,42.947335069336816,True,exp,0.0
Disab3_2.0,42.947335069336816,True,exp,0.0
Disab3_2.0,42.947335069336816,True,exp,0.0
Disab3_2.0,42.947335069336816,True,exp,0.0
Disab3_2.0,41.480383497209175,False,holt,0.0
Disab3_2.0,39.55442362140453,False,holt,0.0
Disab3_2.0,19.556633962076788,False,holt,0.0
Disab3_2.0,56.13272743453448,False,holt,0.0
Disab3_2.0,50.85679973435464,False,holt,0.0
Disab3_2.0,38.94701612934816,False,holt,0.0
Disab3_2.0,54.10335673463644,False,holt,0.0
Disab3_2.0,40.604031323048176,True,holt,0.0
Disab3_2.0,40.67323696123222,True,holt,0.0
Disab3_2.0,40.728601471779456,True,holt,0.0
Disab3_2.0,40.77289308021724,True,holt,0.0
Disab3_2.0,40.80832636696747,True,holt,0.0
Disab3_2.0,40.83667299636765,True,holt,0.0
Disab3_2.0,40.8593502998878,True,holt,0.0
Disab3_3.0,25.46671533455405,False,bayesian_ridge,0.0
Disab3_3.0,28.908640837062705,False,bayesian_ridge,0.0
Disab3_3.0,13.304130071219443,False,bayesian_ridge,0.0
Disab3_3.0,24.25360830987664,False,bayesian_ridge,0.0
Disab3_3.0,20.857765141103823,False,bayesian_ridge,0.0
Disab3_3.0,5.886566699997675,False,bayesian_ridge,0.0
Disab3_3.0,24.18745905037269,False,bayesian_ridge,0.0
Disab3_3.0,19.452346110203276,True,bayesian_ridge,7.676963288818478
Disab3_3.0,19.213115300461702,True,bayesian_ridge,7.853979402035202
Disab3_3.0,18.973884490720128,True,bayesian_ridge,8.065057899050501
Disab3_3.0,18.734653680978553,True,bayesian_ridge,8.307602827542825
Disab3_3.0,18.49542287123698,True,bayesian_ridge,8.57894573494175
Disab3_3.0,18.256192061495405,True,bayesian_ridge,8.876446049161228
Disab3_3.0,18.01696125175383,True,bayesian_ridge,9.197565893320998
Disab3_3.0,25.46671533455405,False,simple_exp,0.0
Disab3_3.0,28.908640837062705,False,simple_exp,0.0
Disab3_3.0,13.304130071219443,False,simple_exp,0.0
Disab3_3.0,24.25360830987664,False,simple_exp,0.0
Disab3_3.0,20.857765141103823,False,simple_exp,0.0
Disab3_3.0,5.886566699997675,False,simple_exp,0.0
Disab3_3.0,24.18745905037269,False,simple_exp,0.0
Disab3_3.0,20.431752880592548,True,simple_exp,0.0
Disab3_3.0,20.431752880592548,True,simple_exp,0.0
Disab3_3.0,20.431752880592548,True,simple_exp,0.0
Disab3_3.0,20.431752880592548,True,simple_exp,0.0
Disab3_3.0,20.431752880592548,True,simple_exp,0.0
Disab3_3.0,20.431752880592548,True,simple_exp,0.0
Disab3_3.0,20.431752880592548,True,simple_exp,0.0
Disab3_3.0,25.46671533455405,False,exp,0.0
Disab3_3.0,28.908640837062705,False,exp,0.0
Disab3_3.0,13.304130071219443,False,exp,0.0
Disab3_3.0,24.25360830987664,False,exp,0.0
Disab3_3.0,20.857765141103823,False,exp,0.0
Disab3_3.0,5.886566699997675,False,exp,0.0
Disab3_3.0,24.18745905037269,False,exp,0.0
Disab3_3.0,20.409269419878438,True,exp,0.0
Disab3_3.0,20.409269419878438,True,exp,0.0
Disab3_3.0,20.409269419878438,True,exp,0.0
Disab3_3.0,20.409269419878438,True,exp,0.0
Disab3_3.0,20.409269419878438,True,exp,0.0
Disab3_3.0,20.409269419878438,True,exp,0.0
Disab3_3.0,20.409269419878438,True,exp,0.0
Disab3_3.0,25.46671533455405,False,holt,0.0
Disab3_3.0,28.908640837062705,False,holt,0.0
Disab3_3.0,13.304130071219443,False,holt,0.0
Disab3_3.0,24.25360830987664,False,holt,0.0
Disab3_3.0,20.857765141103823,False,holt,0.0
Disab3_3.0,5.886566699997675,False,holt,0.0
Disab3_3.0,24.18745905037269,False,holt,0.0
Disab3_3.0,16.8646366871169,True,holt,0.0
Disab3_3.0,16.35779044393904,True,holt,0.0
Disab3_3.0,15.95231344939676,True,holt,0.0
Disab3_3.0,15.627931853762933,True,holt,0.0
Disab3_3.0,15.368426577255871,True,holt,0.0
Disab3_3.0,15.160822356050222,True,holt,0.0
Disab3_3.0,14.994738979085703,True,holt,0.0
Educ6,-12.762097193515798,False,bayesian_ridge,0.0
Educ6,-17.17866045544456,False,bayesian_ridge,0.0
Educ6,-16.065807516311082,False,bayesian_ridge,0.0
Educ6,-17.701570176647653,False,bayesian_ridge,0.0
Educ6,-18.89668752309621,False,bayesian_ridge,0.0
Educ6,-17.935860629054943,False,bayesian_ridge,0.0
Educ6,-17.225004816170408,False,bayesian_ridge,0.0
Educ6,-18.889856934929806,True,bayesian_ridge,1.7427884304435517
Educ6,-19.406403729010805,True,bayesian_ridge,1.892200580027788
Educ6,-19.922950523091806,True,bayesian_ridge,2.0601519376272295
Educ6,-20.439497317172805,True,bayesian_ridge,2.2424808642311955
Educ6,-20.956044111253803,True,bayesian_ridge,2.435961062098302
Educ6,-21.4725909053348,True,bayesian_ridge,2.6381401810664302
Educ6,-21.9891376994158,True,bayesian_ridge,2.847165675393246
Educ6,-12.762097193515798,False,simple_exp,0.0
Educ6,-17.17866045544456,False,simple_exp,0.0
Educ6,-16.065807516311082,False,simple_exp,0.0
Educ6,-17.701570176647653,False,simple_exp,0.0
