feature_names,values,is_pred,model_name,std
Age9_6.0,0.897298612898095,False,bayesian_ridge,0.0
Age9_6.0,0.8881771675108902,False,bayesian_ridge,0.0
Age9_6.0,1.0478135860961066,False,bayesian_ridge,0.0
Age9_6.0,0.9523267909774548,False,bayesian_ridge,0.0
Age9_6.0,1.1101043686848844,False,bayesian_ridge,0.0
Age9_6.0,0.8829939861739788,False,bayesian_ridge,0.0
Age9_6.0,0.7406356628943995,False,bayesian_ridge,0.0
Age9_6.0,0.9261875657432842,True,bayesian_ridge,0.11468862907519121
Age9_6.0,0.9249005223492549,True,bayesian_ridge,0.11619302383490779
Age9_6.0,0.9236134789552256,True,bayesian_ridge,0.11800568617532059
Age9_6.0,0.9223264355611963,True,bayesian_ridge,0.12011266038421259
Age9_6.0,0.9210393921671671,True,bayesian_ridge,0.12249876094268988
Age9_6.0,0.9197523487731378,True,bayesian_ridge,0.1251480232104028
Age9_6.0,0.9184653053791085,True,bayesian_ridge,0.12804411359959075
Age9_6.0,0.897298612898095,False,simple_exp,0.0
Age9_6.0,0.8881771675108902,False,simple_exp,0.0
Age9_6.0,1.0478135860961066,False,simple_exp,0.0
Age9_6.0,0.9523267909774548,False,simple_exp,0.0
Age9_6.0,1.1101043686848844,False,simple_exp,0.0
Age9_6.0,0.8829939861739788,False,simple_exp,0.0
Age9_6.0,0.7406356628943995,False,simple_exp,0.0
Age9_6.0,0.8972986164484437,True,simple_exp,0.0
Age9_6.0,0.8972986164484437,True,simple_exp,0.0
Age9_6.0,0.8972986164484437,True,simple_exp,0.0
Age9_6.0,0.8972986164484437,True,simple_exp,0.0
Age9_6.0,0.8972986164484437,True,simple_exp,0.0
Age9_6.0,0.8972986164484437,True,simple_exp,0.0
Age9_6.0,0.8972986164484437,True,simple_exp,0.0
Age9_6.0,0.897298612898095,False,exp,0.0
Age9_6.0,0.8881771675108902,False,exp,0.0
Age9_6.0,1.0478135860961066,False,exp,0.0
Age9_6.0,0.9523267909774548,False,exp,0.0
Age9_6.0,1.1101043686848844,False,exp,0.0
