serial,year,Age9,Gend3,Eth7,Disab2_POP,Educ6,NSSEC5,IMD10,WorkStat8,Child4,HHLiv9,Motiva_POP,motivd_POP
161090328314382.0,2016/17,2,0,1,0,1,0,5,0,1,4,2,3
161090338316681.0,2016/17,4,1,0,0,0,0,5,3,0,0,4,4
161090338318781.0,2016/17,4,0,2,1,0,0,6,0,0,5,1,2
161090338321882.0,2016/17,6,0,3,0,0,4,0,3,0,0,0,3
161090338322381.0,2016/17,0,0,3,1,0,0,0,2,0,7,0,3
161090338324882.0,2016/17,3,0,0,1,0,0,3,0,0,3,0,3
161090338332481.0,2016/17,3,0,1,1,0,0,5,0,0,3,0,4
161090338333381.0,2016/17,1,1,0,1,0,0,5,0,0,0,1,3
161090338337381.0,2016/17,3,1,3,0,2,1,1,0,0,2,1,4
161090338339782.0,2016/17,3,1,3,0,1,0,1,5,0,2,0,4
161090338341781.0,2016/17,0,1,1,1,0,3,5,6,0,7,0,4
161090338341782.0,2016/17,0,1,1,1,0,3,5,6,0,7,0,4
161090338346681.0,2016/17,2,1,1,1,0,0,0,0,0,0,0,4
161090338357482.0,2016/17,5,0,0,1,0,0,6,3,0,0,0,2
161190017160581.0,2016/17,3,1,0,0,0,0,8,0,0,0,3,3
161190017161381.0,2016/17,1,0,5,1,0,0,4,0,0,0,0,4
161190017163381.0,2016/17,1,0,0,1,0,0,8,0,2,4,2,4
161190017163481.0,2016/17,4,1,0,1,0,0,8,1,0,3,1,3
161190017163482.0,2016/17,4,0,0,1,0,0,8,1,0,3,2,4
161190017163981.0,2016/17,4,0,0,1,0,0,8,0,0,3,0,4
161190017164881.0,2016/17,5,1,0,0,0,0,3,3,0,3,3,3
161190017164882.0,2016/17,6,0,1,1,0,4,3,3,0,3,1,3
161190017166281.0,2016/17,2,1,0,1,0,0,3,4,1,4,0,4
161190017166581.0,2016/17,3,0,0,1,0,0,8,1,0,0,2,3
161190017167581.0,2016/17,2,0,2,1,0,0,2,0,2,6,2,2
161190017167582.0,2016/17,1,1,2,1,0,0,2,4,2,4,2,2
161190017169481.0,2016/17,4,1,2,1,1,1,5,7,0,3,2,4
161190027171981.0,2016/17,2,1,0,1,0,0,0,0,0,3,1,4
161190027173881.0,2016/17,2,1,3,1,0,3,1,6,2,4,1,4
161190027176581.0,2016/17,1,0,0,0,5,2,1,2,0,0,4,4
161190027176981.0,2016/17,2,1,2,1,0,0,1,1,3,4,1,3
161190027176982.0,2016/17,3,0,2,1,0,2,1,0,3,4,0,2
161190027177281.0,2016/17,3,1,3,1,0,3,1,7,2,2,0,4
161190027178381.0,2016/17,6,1,0,1,5,4,1,3,0,0,2,2
161190027179281.0,2016/17,2,0,2,1,0,0,0,0,2,4,0,1
161190027179282.0,2016/17,2,1,2,1,0,3,0,6,2,4,1,3
161190027180282.0,2016/17,3,1,0,1,2,2,1,1,0,0,3,3
161190027181781.0,2016/17,2,0,2,1,0,0,3,0,0,0,1,1
161190027181981.0,2016/17,1,0,0,1,1,1,2,0,2,4,1,2
161190027182681.0,2016/17,1,1,2,1,0,0,3,0,0,8,1,3
161190027182682.0,2016/17,0,0,2,1,1,2,3,0,0,8,0,3
161190027183781.0,2016/17,2,1,2,0,4,1,4,4,0,5,3,3
161190027183782.0,2016/17,0,1,2,1,1,0,4,0,0,7,1,3
161190027185281.0,2016/17,5,1,0,0,5,0,1,3,0,3,3,3
161190027186781.0,2016/17,4,0,0,1,0,0,3,3,0,5,1,4
161190027186782.0,2016/17,4,1,0,1,2,0,3,3,0,5,1,3
161190027188581.0,2016/17,0,1,5,0,2,2,2,2,0,7,4,2
161190027188681.0,2016/17,5,0,0,1,0,0,2,3,0,0,2,2
161190027189382.0,2016/17,3,0,2,1,0,1,2,0,2,4,0,4
161190027189481.0,2016/17,2,0,2,1,0,0,4,0,2,4,0,2
161190027189581.0,2016/17,0,1,2,1,1,1,2,1,1,7,0,4
161190027189582.0,2016/17,0,1,2,1,2,3,2,6,1,7,0,4
161190027190181.0,2016/17,5,0,0,1,5,1,2,3,0,5,2,3
161190027190782.0,2016/17,4,1,1,1,2,1,2,0,1,6,0,0
161190027190981.0,2016/17,3,0,0,1,1,0,2,1,0,0,1,3
161190027192481.0,2016/17,4,0,0,1,0,0,3,3,0,5,1,3
161190027192482.0,2016/17,4,1,0,1,2,1,3,1,0,5,0,4
161190027193382.0,2016/17,0,1,5,1,1,0,2,0,1,7,1,2
161190027194681.0,2016/17,1,0,2,1,0,1,2,0,1,8,1,0
161190027194682.0,2016/17,1,1,2,1,5,2,2,4,1,8,1,1
161190027195181.0,2016/17,1,1,0,0,0,2,1,2,1,4,3,3
161190027197381.0,2016/17,2,1,0,1,0,0,1,0,1,4,0,4
161190027198982.0,2016/17,5,0,0,0,5,1,1,3,0,3,2,3
161190027201281.0,2016/17,2,1,3,1,0,0,1,0,3,4,1,3
161190027204381.0,2016/17,2,1,3,1,0,0,0,0,1,2,0,4
161190027204881.0,2016/17,1,1,0,1,0,0,1,0,2,6,1,4
161190027204882.0,2016/17,1,0,2,1,1,0,1,0,2,6,2,4
161190027208181.0,2016/17,1,1,1,1,0,0,1,1,1,4,1,2
161190027208182.0,2016/17,1,0,1,1,4,0,1,0,1,4,1,2
161190027209281.0,2016/17,1,0,5,1,0,0,0,0,0,0,0,4
161190027210181.0,2016/17,5,1,0,1,2,1,1,3,0,3,1,3
161190027210681.0,2016/17,1,1,0,1,0,0,1,0,0,1,1,3
161190027211081.0,2016/17,3,0,0,1,2,1,1,0,2,4,2,4
161190027211082.0,2016/17,3,1,0,1,2,0,1,4,2,4,1,4
161190027211381.0,2016/17,1,1,2,1,2,1,1,1,1,4,1,3
161190027211382.0,2016/17,1,1,2,1,1,0,1,1,1,4,1,3
161190027211581.0,2016/17,2,0,2,1,0,0,0,0,0,3,2,3
161190027211582.0,2016/17,2,1,2,1,0,0,0,2,0,3,1,3
161190027211681.0,2016/17,1,0,1,1,0,1,0,0,1,4,2,1
161190027213881.0,2016/17,3,1,0,0,2,0,1,5,0,3,2,3
161190027214081.0,2016/17,2,1,3,1,0,0,1,0,3,4,2,3
161190027214082.0,2016/17,3,0,3,1,0,0,1,0,3,4,1,4
161190027214581.0,2016/17,1,1,3,1,0,0,0,0,1,2,2,2
161190027215481.0,2016/17,4,0,3,0,0,0,1,5,0,0,2,2
161190027217681.0,2016/17,4,1,0,1,2,2,1,1,0,5,2,3
161190027218582.0,2016/17,2,0,1,1,0,0,1,0,0,5,0,4
161190027221281.0,2016/17,2,1,2,1,0,0,3,0,2,4,2,3
161190027221282.0,2016/17,2,0,2,1,1,2,3,0,2,4,1,2
161190027223781.0,2016/17,4,0,0,1,1,1,0,0,0,0,2,2
161190027224081.0,2016/17,3,0,3,1,0,0,2,0,0,5,0,2
161190037228281.0,2016/17,4,0,4,1,0,0,2,0,0,8,1,4
161190037228282.0,2016/17,4,1,4,1,0,2,2,1,0,8,1,4
161190037229981.0,2016/17,2,0,1,1,0,0,8,0,2,4,1,2
161190037230681.0,2016/17,1,1,0,1,0,0,5,0,0,3,2,3
161190037231881.0,2016/17,4,0,0,1,0,0,5,3,0,3,1,2
161190037231882.0,2016/17,5,1,1,1,0,1,5,1,0,3,0,2
161190037233281.0,2016/17,3,0,1,1,2,0,2,3,3,4,0,3
161190037234281.0,2016/17,2,1,0,1,0,0,4,1,2,4,1,3
161190037236581.0,2016/17,5,0,0,1,0,1,4,1,0,3,0,4
161190037236981.0,2016/17,1,1,6,1,1,0,1,0,0,0,4,4
161190037239281.0,2016/17,3,1,0,1,1,1,2,0,0,0,2,2
161190037239781.0,2016/17,1,1,3,1,0,2,4,2,1,4,1,4
161190037240181.0,2016/17,4,1,2,1,0,0,7,7,0,2,0,4
161190037240381.0,2016/17,3,0,0,1,0,0,6,0,0,0,2,3
161190037240481.0,2016/17,4,0,0,0,2,0,7,7,1,2,1,3
161190037240581.0,2016/17,3,0,0,1,0,0,7,0,0,0,0,4
161190037241581.0,2016/17,4,1,0,1,0,0,7,3,0,0,2,3
161190037242382.0,2016/17,3,0,0,1,0,0,5,0,0,3,0,3
161190037244481.0,2016/17,5,1,6,1,0,0,6,1,0,3,1,3
161190037245281.0,2016/17,7,0,0,1,4,4,5,3,0,0,0,4
161190037246482.0,2016/17,3,0,0,1,0,0,3,1,2,4,1,3
161190037247281.0,2016/17,2,0,0,1,0,0,5,0,1,4,1,4
161190037247781.0,2016/17,2,0,0,1,0,0,9,2,2,4,0,4
161190037247881.0,2016/17,3,1,0,1,0,0,9,0,0,2,0,2
161190037249881.0,2016/17,4,0,0,1,0,0,6,0,0,3,0,4
161190037250181.0,2016/17,1,0,2,1,0,0,5,0,0,7,2,3
161190037250481.0,2016/17,6,0,0,1,0,4,9,3,0,5,0,2
161190037252281.0,2016/17,6,1,0,1,0,4,8,3,0,0,1,3
161190037254481.0,2016/17,4,1,0,0,2,1,5,3,0,0,1,4
161190037255381.0,2016/17,5,0,0,1,0,1,3,1,0,1,0,4
161190037256481.0,2016/17,3,0,2,1,0,0,5,0,1,4,0,3
161190037256482.0,2016/17,2,1,2,1,0,0,5,4,1,4,1,3
161190037257782.0,2016/17,5,1,2,0,5,1,5,3,0,0,1,1
161190037257881.0,2016/17,1,1,1,1,0,0,4,0,0,3,0,4
161190037258182.0,2016/17,1,0,2,1,4,1,3,1,0,3,3,3
161190037260781.0,2016/17,5,0,6,1,0,0,5,3,0,3,1,3
161190037264381.0,2016/17,5,1,0,1,0,0,1,1,0,3,1,3
161190037265381.0,2016/17,1,0,0,1,0,1,6,0,0,0,2,3
161190037266081.0,2016/17,5,1,0,1,2,1,8,3,0,3,0,3
161190037266082.0,2016/17,5,0,0,1,0,0,8,1,0,0,1,4
161190047270081.0,2016/17,4,1,0,0,1,0,8,3,0,3,1,3
161190047270082.0,2016/17,4,0,0,1,0,0,8,3,0,3,1,2
161190047271481.0,2016/17,2,1,0,1,1,0,7,0,3,4,0,1
161190047274482.0,2016/17,4,1,0,1,1,1,9,3,0,3,1,3
161190047274681.0,2016/17,5,0,0,1,4,1,6,3,0,3,0,3
161190047274682.0,2016/17,4,1,0,1,5,0,6,3,0,3,1,4
161190047277281.0,2016/17,0,1,0,1,2,2,0,4,2,2,2,2
161190047278181.0,2016/17,3,1,3,1,2,0,1,1,0,1,1,2
161190047278182.0,2016/17,3,1,1,1,0,0,1,0,0,1,2,4
161190047278381.0,2016/17,5,0,0,0,1,0,5,3,0,5,1,2
161190047278681.0,2016/17,5,1,0,1,2,1,8,3,0,2,1,4
161190047281582.0,2016/17,3,0,0,0,2,2,5,5,0,0,2,4
161190047282181.0,2016/17,1,1,0,0,0,1,5,0,0,0,1,2
161190047282481.0,2016/17,5,0,0,1,1,3,8,3,0,3,0,4
161190047283082.0,2016/17,4,0,0,1,5,1,3,7,0,1,4,4
161190047284381.0,2016/17,1,1,2,1,0,0,8,1,1,4,0,4
161190047285281.0,2016/17,2,1,1,0,0,0,3,4,0,5,1,4
161190047285282.0,2016/17,0,1,1,1,0,1,3,2,0,7,1,4
161190047285481.0,2016/17,2,1,1,1,1,0,2,4,1,4,3,2
161190047287281.0,2016/17,5,1,0,0,1,1,4,3,0,0,2,2
161190047287881.0,2016/17,0,1,0,1,5,2,0,4,2,6,0,3
161190047288681.0,2016/17,6,1,0,1,2,4,2,3,0,5,2,4
161190057289981.0,2016/17,2,0,2,1,0,0,3,0,1,4,0,2
161190057290081.0,2016/17,1,0,2,1,0,0,2,0,0,0,1,2
161190057290082.0,2016/17,1,1,2,1,0,0,2,0,0,3,1,2
161190057290681.0,2016/17,0,1,2,0,2,3,2,6,2,7,0,2
161190057293281.0,2016/17,1,1,2,1,4,1,3,0,0,7,2,4
161190057294781.0,2016/17,2,1,2,1,0,0,6,0,0,0,2,4
161190057294782.0,2016/17,2,0,2,1,0,0,6,0,0,0,2,3
161190057295081.0,2016/17,1,0,2,1,0,1,4,1,1,4,1,3
161190057295082.0,2016/17,2,1,2,1,0,1,4,4,1,4,0,4
161190057295882.0,2016/17,5,1,0,1,4,0,3,3,0,3,1,3
161190057297881.0,2016/17,1,0,2,1,2,0,3,0,0,3,2,2
161190057297882.0,2016/17,1,1,2,1,0,0,3,1,0,3,0,2
161190057302281.0,2016/17,5,1,1,1,0,0,1,3,0,0,1,4
161190057309681.0,2016/17,3,1,2,0,1,1,3,1,0,5,0,4
161190057309682.0,2016/17,4,0,2,1,0,0,3,0,0,5,0,4
161190057310981.0,2016/17,5,1,0,1,2,0,0,3,0,0,1,4
161190057311581.0,2016/17,1,1,2,1,0,0,1,7,0,3,1,3
161190057311582.0,2016/17,2,0,2,1,0,0,1,0,0,3,0,4
161190057312881.0,2016/17,2,0,1,1,0,0,1,0,0,3,0,3
161190057312882.0,2016/17,2,1,1,1,0,0,1,0,0,3,0,3
161190057317081.0,2016/17,2,0,5,1,0,2,0,1,3,4,1,0
161190057317082.0,2016/17,1,1,5,1,0,2,0,2,3,4,1,0
161190067318881.0,2016/17,5,0,0,1,0,0,8,3,0,3,1,4
161190067318882.0,2016/17,5,1,0,1,0,0,8,1,0,3,1,3
161190067319181.0,2016/17,3,0,0,0,4,2,4,5,0,0,1,2
161190067319882.0,2016/17,3,1,0,1,0,0,7,1,2,4,0,2
161190067320081.0,2016/17,2,0,0,1,0,0,5,0,0,3,0,3
161190067320082.0,2016/17,2,1,3,1,0,0,5,0,0,3,1,4
161190067320981.0,2016/17,3,1,0,1,0,0,8,3,0,0,0,3
161190067321181.0,2016/17,5,0,0,1,4,0,9,3,0,3,1,4
161190067321381.0,2016/17,2,0,2,1,0,0,6,0,1,4,1,3
161190067322781.0,2016/17,7,0,0,0,4,4,4,3,0,0,3,3
161190067323081.0,2016/17,2,0,0,1,0,0,6,0,0,3,1,2
161190067323281.0,2016/17,2,1,2,1,0,1,9,1,2,4,2,3
161190067323581.0,2016/17,6,1,0,1,0,4,8,3,0,0,1,4
161190067325281.0,2016/17,2,0,4,1,0,0,9,0,2,4,0,3
161190067325381.0,2016/17,2,1,0,1,2,1,8,7,2,4,2,4
161190067326181.0,2016/17,1,1,0,1,0,0,9,4,1,4,0,3
161190067326182.0,2016/17,2,0,0,1,0,1,9,0,1,4,1,3
161190067326481.0,2016/17,2,0,0,0,0,0,9,0,2,4,0,3
161190067326781.0,2016/17,3,1,0,1,1,0,9,1,2,4,2,3
161190067326782.0,2016/17,3,0,0,1,1,0,9,0,2,4,1,3
161190067327581.0,2016/17,4,0,0,1,1,0,3,0,0,5,2,3
161190067328781.0,2016/17,2,1,1,1,0,0,8,0,2,4,2,3
161190067328982.0,2016/17,1,0,0,1,0,0,2,0,2,2,3,4
161190067329481.0,2016/17,3,1,0,1,2,0,9,4,2,4,0,4
161190067330381.0,2016/17,4,1,0,0,0,0,6,3,0,5,1,3
161190067330981.0,2016/17,3,0,0,1,0,0,4,0,2,4,1,3
161190067332781.0,2016/17,1,1,1,1,0,0,1,0,0,3,1,2
161190067332782.0,2016/17,1,1,1,1,0,0,1,0,0,3,0,2
161190067333181.0,2016/17,4,0,0,1,0,0,3,1,0,5,1,2
161190067333381.0,2016/17,3,1,0,1,0,0,1,1,0,0,1,2
161190067333481.0,2016/17,1,1,3,1,4,2,1,2,1,2,1,2
161190077336981.0,2016/17,3,0,0,1,0,0,1,1,0,0,0,4
161190077337681.0,2016/17,0,0,3,1,4,1,1,7,0,7,1,3
161190077338281.0,2016/17,1,0,0,1,0,0,1,0,0,3,1,3
161190077339881.0,2016/17,0,1,5,1,0,1,0,1,1,7,1,3
161190077339982.0,2016/17,2,1,0,1,0,0,1,4,2,8,0,4
161190077341682.0,2016/17,3,0,0,1,0,0,3,0,1,4,0,2
161190077342481.0,2016/17,2,0,0,1,0,0,4,0,0,3,0,2
161190077343182.0,2016/17,5,0,0,1,0,0,4,1,0,0,2,3
161190077343481.0,2016/17,3,0,0,1,0,0,7,0,0,3,0,4
161190077346481.0,2016/17,5,1,0,1,5,1,6,3,0,3,2,2
161190077347181.0,2016/17,3,1,5,0,0,2,6,2,0,0,2,4
161190077348982.0,2016/17,1,1,0,1,0,0,7,0,0,1,0,4
161190077349981.0,2016/17,5,1,0,1,0,0,6,1,0,0,1,4
161190077350281.0,2016/17,5,1,0,1,0,0,1,3,0,0,1,3
161190077351081.0,2016/17,1,0,1,1,0,0,4,0,0,1,1,4
161190077351082.0,2016/17,1,0,0,1,0,0,4,0,0,1,1,4
161190077351581.0,2016/17,3,1,0,1,0,0,1,0,0,0,1,3
161190077351981.0,2016/17,5,1,0,1,0,0,0,1,1,8,1,1
161190077352281.0,2016/17,1,0,0,1,0,0,1,0,0,1,1,3
161190077352881.0,2016/17,1,1,0,1,0,0,3,1,0,1,3,4
161190077354781.0,2016/17,2,0,0,1,0,0,3,0,1,4,0,4
161190077356581.0,2016/17,1,1,0,1,0,0,0,0,0,3,0,2
161190077356881.0,2016/17,5,0,1,1,0,2,0,0,0,0,0,3
161190077357081.0,2016/17,3,1,0,1,1,0,5,1,0,0,3,3
161190077357281.0,2016/17,3,0,0,0,0,1,4,5,0,0,0,4
161190077359182.0,2016/17,3,1,1,0,0,1,1,5,0,0,3,4
161190077359281.0,2016/17,1,1,3,1,0,0,1,1,0,0,0,4
161190077359881.0,2016/17,5,0,0,1,0,0,3,3,0,3,2,4
161190077359882.0,2016/17,5,1,0,0,0,0,3,1,0,3,2,3
161190087361881.0,2016/17,3,1,0,1,1,0,1,0,1,4,2,2
161190087363381.0,2016/17,2,1,0,1,0,0,1,0,0,0,3,3
161190087364881.0,2016/17,2,1,3,1,0,0,1,0,0,6,0,3
161190087366081.0,2016/17,1,1,0,1,0,0,1,0,0,0,0,3
161190087366581.0,2016/17,2,1,0,1,0,0,3,4,2,4,1,2
161190087366882.0,2016/17,7,1,0,0,4,4,6,3,0,0,2,1
161190087367081.0,2016/17,1,1,1,1,0,1,2,0,0,8,1,3
161190087367082.0,2016/17,1,1,1,1,0,1,2,0,0,8,1,3
161190087367581.0,2016/17,5,1,0,0,2,1,4,3,0,5,0,3
161190087369281.0,2016/17,7,1,2,0,5,4,7,3,0,2,1,3
161190087370281.0,2016/17,1,1,0,1,1,1,3,1,1,4,3,3
161190087370581.0,2016/17,4,1,0,1,0,0,5,7,0,2,4,4
161190087370781.0,2016/17,5,1,0,1,1,1,9,3,0,0,1,3
161190087370981.0,2016/17,4,1,0,1,1,0,3,0,0,0,3,3
161190087371081.0,2016/17,3,0,0,1,0,0,4,0,0,3,1,4
161190087371082.0,2016/17,3,1,0,0,0,0,4,0,0,3,4,4
161190087371781.0,2016/17,1,1,0,1,0,0,1,0,0,0,1,4
161190087372782.0,2016/17,2,0,0,1,1,1,5,0,1,4,1,3
161190087373581.0,2016/17,5,0,0,1,0,3,8,3,0,3,1,2
161190087373981.0,2016/17,4,1,0,1,5,0,6,3,0,0,2,3
161190087374581.0,2016/17,5,1,2,1,0,0,2,3,0,6,1,4
161190087374582.0,2016/17,0,1,5,1,1,3,2,6,0,6,1,4
161190087374781.0,2016/17,4,1,1,1,4,0,6,3,0,5,2,2
161190087375781.0,2016/17,0,0,2,1,2,0,1,1,0,7,0,4
161190087377281.0,2016/17,4,1,0,1,2,0,2,1,1,4,1,4
161190087377282.0,2016/17,0,1,0,0,1,1,2,2,1,7,0,3
161190087378481.0,2016/17,1,1,5,1,1,0,3,1,1,2,1,4
161190087378781.0,2016/17,1,1,0,1,0,0,7,0,0,7,0,4
161190087379381.0,2016/17,3,1,0,1,0,0,4,0,1,4,1,3
161190087379481.0,2016/17,3,1,0,1,4,2,3,1,0,3,0,4
161190087379881.0,2016/17,3,0,0,1,0,0,4,7,0,0,2,2
161190087381181.0,2016/17,4,1,0,0,0,0,2,1,0,0,3,3
161190087383181.0,2016/17,5,1,2,1,2,0,2,3,0,0,1,3
161190097384381.0,2016/17,3,0,6,1,4,2,2,2,0,3,1,3
161190097384382.0,2016/17,3,1,6,0,4,2,2,2,0,3,2,3
161190097384981.0,2016/17,2,0,2,1,0,0,3,0,3,4,1,3
161190097385281.0,2016/17,5,0,2,1,2,1,1,1,0,5,1,3
161190097385282.0,2016/17,5,0,2,1,2,3,1,1,0,5,1,4
161190097387281.0,2016/17,2,0,2,0,0,0,1,0,1,4,0,4
161190097387282.0,2016/17,2,1,2,1,0,2,1,1,1,4,1,4
161190097387382.0,2016/17,5,0,0,1,3,0,2,3,0,3,1,3
161190097389582.0,2016/17,3,0,0,1,1,0,1,0,0,0,2,2
161190097389681.0,2016/17,2,1,6,1,0,0,0,4,1,4,1,3
161190097389682.0,2016/17,3,0,6,1,0,0,0,0,1,4,1,2
161190097390381.0,2016/17,1,1,1,1,0,0,5,4,0,3,1,4
161190097390382.0,2016/17,1,0,0,1,0,0,5,0,0,3,0,4
161190097394781.0,2016/17,4,0,0,1,0,0,3,0,0,3,3,3
161190097394783.0,2016/17,4,0,0,1,0,0,3,0,0,3,1,4
161190097395181.0,2016/17,1,0,2,1,0,0,1,0,0,0,0,3
161190097395281.0,2016/17,1,0,1,1,0,0,2,0,0,3,1,1
161190097395881.0,2016/17,4,0,1,1,0,0,2,0,0,0,0,1
161190097396381.0,2016/17,4,0,3,1,1,1,0,0,0,5,0,2
161190097396781.0,2016/17,4,1,1,1,0,0,2,3,0,3,1,3
161190097397282.0,2016/17,0,1,1,1,0,0,8,0,1,7,1,1
161190097398581.0,2016/17,2,1,0,1,0,0,8,4,2,4,0,2
161190097398582.0,2016/17,2,0,1,1,0,0,8,0,2,4,0,2
161190097398781.0,2016/17,7,0,0,1,0,4,7,3,0,0,1,2
161190097399181.0,2016/17,2,1,0,1,0,0,4,0,0,0,1,4
161190097399381.0,2016/17,5,1,0,1,0,0,6,3,0,3,0,3
161190097399382.0,2016/17,6,0,0,1,0,4,6,3,0,3,1,3
161190097400481.0,2016/17,5,0,0,1,0,0,3,3,0,3,3,3
161190097400681.0,2016/17,3,0,0,1,0,0,5,0,2,4,3,4
161190097401381.0,2016/17,5,1,0,1,0,0,4,3,0,3,4,4
161190097401482.0,2016/17,3,0,5,1,0,0,2,0,0,5,0,3
161190097401781.0,2016/17,2,1,1,1,0,0,4,0,2,4,4,2
161190097401782.0,2016/17,3,0,0,0,0,1,4,1,2,4,1,3
161190097402881.0,2016/17,2,1,0,1,0,0,1,1,2,4,0,3
161190097404581.0,2016/17,6,0,2,1,0,4,8,3,0,3,0,3
161190097405081.0,2016/17,4,0,0,1,0,0,7,3,0,0,3,2
161190107406981.0,2016/17,1,1,1,1,0,0,3,0,1,4,2,4
161190107406982.0,2016/17,1,0,0,1,0,0,3,4,1,4,0,4
161190107408281.0,2016/17,0,1,0,1,1,3,4,6,0,7,1,2
161190107408981.0,2016/17,1,0,0,1,1,1,5,0,0,0,1,3
161190107409281.0,2016/17,5,1,0,1,2,0,5,3,0,8,0,2
161190107410081.0,2016/17,1,1,5,1,0,0,3,0,0,8,3,3
161190107411081.0,2016/17,0,1,0,1,1,3,2,7,0,7,3,3
161190107411681.0,2016/17,5,0,0,0,1,1,3,3,0,0,2,4
161190107413781.0,2016/17,4,1,0,0,2,1,5,5,0,0,1,2
161190107413881.0,2016/17,3,1,0,1,1,1,7,1,0,5,1,3
161190107413882.0,2016/17,3,1,0,1,1,1,7,1,0,5,2,3
161190107415181.0,2016/17,5,0,0,0,4,0,5,3,0,0,0,1
161190107416081.0,2016/17,2,0,3,1,0,0,2,0,0,0,1,4
161190107416581.0,2016/17,4,1,1,1,0,0,5,3,0,3,2,3
161190107416582.0,2016/17,5,0,1,1,2,3,5,3,0,3,2,4
161190107416681.0,2016/17,5,1,0,1,2,1,4,3,0,0,0,4
161190107417281.0,2016/17,3,0,2,1,0,0,8,0,1,4,0,3
161190107417282.0,2016/17,3,1,2,1,0,0,8,0,1,4,1,3
161190107418181.0,2016/17,3,0,0,1,1,0,5,0,0,0,1,3
161190107418681.0,2016/17,1,1,0,1,0,0,5,0,0,3,0,4
161190107418982.0,2016/17,2,0,0,1,1,0,7,0,2,4,1,2
161190107425381.0,2016/17,3,0,0,1,1,2,1,2,0,0,4,4
161190107426781.0,2016/17,3,0,3,1,0,0,0,7,0,0,0,0
161190107426881.0,2016/17,4,1,3,1,0,0,1,0,1,6,1,4
161190107426882.0,2016/17,4,0,3,1,2,1,1,0,1,6,1,4
161190107426981.0,2016/17,1,1,1,1,0,0,1,0,0,8,0,3
161190107428381.0,2016/17,2,0,0,1,0,0,3,0,2,4,1,2
161190107428382.0,2016/17,1,1,2,0,0,0,3,0,2,4,4,1
161190107430981.0,2016/17,2,0,0,1,0,0,1,0,0,3,1,3
161190107430982.0,2016/17,1,1,0,1,0,2,1,4,0,3,2,3
161190107432881.0,2016/17,0,1,0,1,5,0,1,7,1,8,1,4
161190107434181.0,2016/17,2,1,3,1,1,1,1,1,3,2,0,2
161190107434981.0,2016/17,6,0,3,1,5,4,0,3,0,0,1,3
161190107437981.0,2016/17,1,1,6,1,0,2,5,2,2,4,0,0
161190107439681.0,2016/17,3,0,0,1,0,0,2,0,0,1,1,2
161190107439881.0,2016/17,4,1,0,1,0,0,4,7,0,0,1,4
161190107440381.0,2016/17,5,1,0,1,0,0,4,3,0,8,1,4
161190107440981.0,2016/17,2,0,0,1,0,0,3,0,2,4,0,4
161190107441581.0,2016/17,3,1,0,1,0,1,3,1,1,4,0,4
161190107441582.0,2016/17,3,0,0,1,1,0,3,0,1,4,0,4
161190107441782.0,2016/17,5,1,0,1,3,1,2,3,0,3,0,3
161190107443781.0,2016/17,1,1,0,1,0,0,4,0,0,1,0,4
161190107443881.0,2016/17,2,0,0,1,0,0,2,0,0,3,1,2
161190107444481.0,2016/17,2,1,0,0,0,0,3,0,0,0,1,3
161190107444882.0,2016/17,4,1,3,1,0,3,2,1,0,2,0,4
161190107445081.0,2016/17,4,0,0,1,0,0,4,3,0,3,1,1
161190107445681.0,2016/17,4,0,2,1,0,0,3,0,0,5,0,4
161190107445682.0,2016/17,1,1,2,1,0,0,3,0,0,7,0,3
161190107446181.0,2016/17,2,0,2,1,0,0,3,0,1,4,1,3
161190107446182.0,2016/17,1,1,2,1,0,0,3,4,2,4,1,3
161190107447381.0,2016/17,2,0,1,1,0,0,9,0,1,4,1,3
161190107447481.0,2016/17,5,1,0,1,2,0,6,3,0,2,2,3
161190107447681.0,2016/17,4,0,2,0,0,0,1,3,0,3,2,2
161190107447682.0,2016/17,4,1,2,0,5,2,1,2,0,3,3,3
161190107452781.0,2016/17,3,1,0,1,0,1,8,4,1,4,0,4
161190107452782.0,2016/17,2,0,0,1,0,0,8,0,1,4,0,1
161190107452881.0,2016/17,4,0,0,1,0,0,8,1,0,3,2,4
161190107453081.0,2016/17,4,1,0,1,2,1,8,1,0,0,0,4
161190107453981.0,2016/17,7,0,1,1,4,4,6,3,0,0,0,4
161190107454281.0,2016/17,3,0,0,1,1,0,6,0,2,4,0,3
161190107456381.0,2016/17,4,1,0,1,1,0,4,0,0,0,2,4
161190117460881.0,2016/17,4,0,0,1,0,0,6,0,1,4,3,3
161190117461781.0,2016/17,1,1,0,1,1,1,4,0,0,3,0,4
161190117461782.0,2016/17,2,0,0,1,0,1,4,0,0,8,1,4
161190117463281.0,2016/17,3,1,0,1,0,0,7,0,1,4,0,4
161190117464581.0,2016/17,5,0,0,1,0,0,4,3,0,3,0,4
161190117464781.0,2016/17,2,0,3,1,0,0,4,0,0,3,0,4
161190117465581.0,2016/17,4,1,3,1,2,2,0,0,1,2,1,3
161190117466081.0,2016/17,1,0,1,1,0,0,1,0,0,3,0,4
161190117466082.0,2016/17,1,1,0,1,0,1,1,0,0,3,1,2
161190117466381.0,2016/17,3,0,3,1,5,2,1,2,0,0,0,4
161190117466581.0,2016/17,2,1,0,1,0,1,1,1,0,8,1,4
161190117466582.0,2016/17,2,1,0,1,0,0,1,1,0,8,0,3
