LCA_Class,calendar_year,N,Sum_wt_final,Mean_wt_final,Mean_active,Mean_MEMS7_ALL,Median_MEMS7_ALL,SD_MEMS7_ALL,Mean_MEMS7_SPORTCOUNT_A01,Median_MEMS7_SPORTCOUNT_A01,Mean_MEMS7_IN_SPORTCOUNT_A01,Median_MEMS7_IN_SPORTCOUNT_A01,Mean_MEMS7_OUT_SPORTCOUNT_A01,Median_MEMS7_OUT_SPORTCOUNT_A01,Mean_MEMS7_FITNESS_B06,Median_MEMS7_FITNESS_B06,Mean_MEMS7_WALKALL_C01,Median_MEMS7_WALKALL_C01,Mean_MEMS7_CYCALL_C02,Median_MEMS7_CYCALL_C02,Mean_MEMS7_ACTTRAV_C03,Median_MEMS7_ACTTRAV_C03,Mean_MEMS7_DANCEALL_C04,Median_MEMS7_DANCEALL_C04,Mean_MEMS7_TEAMSPORT_C05,Median_MEMS7_TEAMSPORT_C05,Mean_MEMS7_RACKETSPORT_C06,Median_MEMS7_RACKETSPORT_C06,Mean_MEMS7_ADVWATERSPORT_C07,Median_MEMS7_ADVWATERSPORT_C07,Mean_MEMS7_LEISURE_C08,Median_MEMS7_LEISURE_C08,Mean_MEMS7_COMBATTARGET_C09,Median_MEMS7_COMBATTARGET_C09,Mean_MEMS7_WINTER_C10,Median_MEMS7_WINTER_C10,Mean_MEMS7_RUNATHMULTI_C11,Median_MEMS7_RUNATHMULTI_C11,Median_ACT7GR_ALL,Median_ACT7GR_SPORTCOUNT_A01,Mean_Number_Activities,Median_Number_Activities,Mean_CLUB_SPORTCOUNT_A01,Mean_Number_Club,Median_Number_Club,Mean_VolAny,Mean_VolCnt,Median_VolCnt,Mean_VolDur,Median_VolDur,Mean_VolFrqB_Pop,Median_VolFrqB_Pop,Mean_volint1,Mean_volint2,Mean_volint3,Mean_volint4,Mean_volint5,Mean_volint6,Mean_volint7,Mean_DVBMI,Median_DVBMI,Mean_FruitVegPor,Median_FruitVegPor
3,2021,755,848.4919215319604,1.1238303596449808,0.6569536423841059,592.5420529801324,339.0,824.7267210574369,567.2966887417218,315.0,109.29444444444445,0.0,466.0373015873016,200.0,108.49966887417219,0.0,297.5860927152318,108.75,48.96125827814569,0.0,123.92350993377484,0.0,15.924834437086092,0.0,10.206622516556292,0.0,9.531788079470198,0.0,24.5658940397351,0.0,24.717218543046357,0.0,1.8162251655629138,0.0,0.1390728476821192,0.0,44.94039735099338,0.0,1.0,1.0,2.2264900662251654,2.0,0.2691029900332226,0.49169435215946844,0.0,0.1185064935064935,0.1737012987012987,0.0,3.3333333333333335,3.0,0.26885245901639343,0.0,0.05519480519480519,0.025974025974025976,0.021103896103896104,0.0016233766233766235,0.027597402597402596,0.01948051948051948,0.022727272727272728,24.401338650037648,23.54788069073783,4.100817438692098,4.0
3,2022,714,814.1769890899841,1.1403039062884932,0.680672268907563,598.1372549019608,365.0,771.1263573109916,590.1435574229691,330.0,89.40567765567765,0.0,407.98443223443223,200.0,119.43067226890756,0.0,308.48494397759106,120.0,50.41841736694678,0.0,152.37219887955183,0.0,19.54201680672269,0.0,11.94047619047619,0.0,5.962885154061625,0.0,18.182773109243698,0.0,22.714285714285715,0.0,1.8137254901960784,0.0,9.09733893557423,0.0,35.09803921568628,0.0,1.0,1.0,2.288515406162465,2.0,0.22432432432432434,0.4243243243243243,0.0,0.14726027397260275,0.2465753424657534,0.0,3.1973684210526314,3.0,0.3454861111111111,0.0,0.05821917808219178,0.05136986301369863,0.0273972602739726,0.0136986301369863,0.0410958904109589,0.025684931506849314,0.02910958904109589,24.38553984346258,23.3441601101554,4.03,4.0
3,2023,594,671.2201904714675,1.130000320659036,0.7289562289562289,671.7840909090909,390.0,908.8396890030624,654.6123737373738,375.0,164.24493927125505,0.0,420.75,195.0,137.64267676767676,0.0,345.95959595959596,150.0,57.323232323232325,0.0,185.87584175084174,50.0,15.873316498316498,0.0,18.571127946127945,0.0,15.023148148148149,0.0,21.755050505050505,0.0,19.290824915824917,0.0,2.6262626262626263,0.0,5.77020202020202,0.0,38.00673400673401,0.0,1.0,1.0,2.484848484848485,2.0,0.12457912457912458,0.2255892255892256,0.0,0.19047619047619047,0.3146997929606625,0.0,2.9390243902439024,3.0,0.41631799163179917,0.0,0.10144927536231885,0.07867494824016563,0.020703933747412008,0.016563146997929608,0.033126293995859216,0.010351966873706004,0.053830227743271224,24.53238646825048,23.54788069073783,3.8784246575342465,4.0
4,2016,54,102.23835489147055,1.8933028683605657,0.7222222222222222,625.2546296296297,360.0,929.5400877543223,542.3379629629629,257.5,284.1666666666667,0.0,294.1666666666667,180.0,142.82407407407408,0.0,273.7037037037037,135.0,28.98148148148148,0.0,136.80555555555554,0.0,23.680555555555557,0.0,7.314814814814815,0.0,0.0,0.0,42.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.055555555555555,0.0,4.0,4.0,1.7962962962962963,1.0,0.42424242424242425,0.9090909090909091,0.0,0.11428571428571428,0.22857142857142856,0.0,,,0.08823529411764706,0.0,0.08571428571428572,0.05714285714285714,0.02857142857142857,0.0,0.02857142857142857,0.0,0.02857142857142857,26.06944747474581,25.06356970072444,4.92,5.0
4,2017,490,1087.7258493178974,2.2198486720773416,0.6265306122448979,627.9877551020409,345.0,938.9542059505624,537.4673469387756,245.0,146.54936305732485,0.0,404.7452229299363,200.0,121.99744897959184,0.0,289.0795918367347,75.0,55.8469387755102,0.0,166.34489795918367,0.0,20.59438775510204,0.0,2.372448979591837,0.0,5.045918367346939,0.0,20.18877551020408,0.0,0.15306122448979592,0.0,0.24489795918367346,0.0,2.145408163265306,0.0,23.229591836734695,0.0,4.0,4.0,1.626530612244898,1.0,0.2653061224489796,0.40816326530612246,0.0,0.15217391304347827,0.2515527950310559,0.0,,,0.07598784194528875,0.0,0.08385093167701864,0.031055900621118012,0.018633540372670808,0.015527950310559006,0.034161490683229816,0.027950310559006212,0.040372670807453416,26.495101609293403,25.670670755992433,5.067940552016985,5.0
4,2018,441,1081.421942045431,2.452203950216397,0.6258503401360545,603.8236961451247,300.0,863.7604079163434,525.0068027210884,230.0,95.56390977443608,0.0,411.34586466165416,150.0,108.50170068027211,0.0,326.39739229024946,75.0,44.10147392290249,0.0,181.00963718820861,0.0,14.139455782312925,0.0,4.812925170068027,0.0,7.032312925170068,0.0,9.331065759637188,0.0,2.2448979591836733,0.0,0.8503401360544217,0.0,1.4285714285714286,0.0,19.824263038548754,0.0,4.0,1.0,1.6689342403628118,1.0,0.2517482517482518,0.36363636363636365,0.0,0.156794425087108,0.30662020905923343,0.0,,,0.07604562737642585,0.0,0.09407665505226481,0.05226480836236934,0.027874564459930314,0.024390243902439025,0.03484320557491289,0.024390243902439025,0.04878048780487805,26.707227030810234,25.97058830406148,4.781902552204176,5.0
4,2019,443,1126.0043091446219,2.5417704495363926,0.6049661399548533,561.7477426636569,277.5,788.718639253985,484.9407449209932,210.0,81.09939759036145,0.0,322.02710843373495,116.25,103.3058690744921,0.0,288.95598194130923,75.0,25.313205417607225,0.0,151.37697516930024,0.0,24.892776523702032,0.0,8.397291196388261,0.0,8.770880361173814,0.0,4.926636568848759,0.0,1.8284424379232507,0.0,4.783295711060948,0.0,0.5079006772009029,0.0,30.21388261851016,0.0,4.0,1.0,1.5936794582392777,1.0,0.2746478873239437,0.34507042253521125,0.0,0.16013071895424835,0.2908496732026144,0.0,3.5,3.5,0.1956521739130435,0.0,0.08496732026143791,0.03594771241830065,0.02287581699346405,0.026143790849673203,0.0392156862745098,0.029411764705882353,0.05228758169934641,26.767938046362676,25.87468812837347,4.824884792626728,5.0
4,2020,327,715.1645521867417,2.1870475602041033,0.6207951070336392,571.104740061162,247.5,852.2278157416489,482.79357798165137,180.0,60.64935064935065,0.0,364.9155844155844,150.0,60.960244648318046,0.0,293.27446483180427,70.0,70.38990825688073,0.0,123.78440366972477,0.0,14.908256880733944,0.0,0.45871559633027525,0.0,1.2155963302752293,0.0,9.357798165137615,0.0,0.0,0.0,1.9954128440366972,0.0,3.302752293577982,0.0,20.81804281345566,0.0,0.0,0.0,1.238532110091743,1.0,0.25308641975308643,0.36419753086419754,0.0,0.12974683544303797,0.23734177215189872,0.0,3.7567567567567566,4.0,0.33015873015873015,0.0,0.06329113924050633,0.0379746835443038,0.0379746835443038,0.00949367088607595,0.03481012658227848,0.015822784810126583,0.0379746835443038,26.922409812410244,26.489176158609403,4.712025316455696,5.0
4,2021,441,1008.2025594531303,2.2861736042021095,0.5419501133786848,485.2267573696145,180.0,788.067369133997,435.7040816326531,120.0,28.858381502890172,0.0,308.53034682080926,67.5,63.08219954648526,0.0,283.1541950113379,30.0,47.009637188208615,0.0,123.04308390022676,0.0,6.530612244897959,0.0,4.886621315192744,0.0,4.917800453514739,0.0,7.465986394557823,0.0,5.0566893424036286,0.0,5.068027210884353,0.0,0.1360544217687075,0.0,20.334467120181404,0.0,1.0,0.0,1.2040816326530612,1.0,0.17218543046357615,0.2781456953642384,0.0,0.06172839506172839,0.07407407407407407,0.0,2.9444444444444446,3.0,0.14375,0.0,0.024691358024691357,0.018518518518518517,0.009259259259259259,0.0,0.009259259259259259,0.009259259259259259,0.0030864197530864196,27.392197568870127,26.45639802429172,3.6116751269035534,3.0
4,2022,408,866.9680502841092,2.1249216918728164,0.6470588235294118,652.2101715686274,360.0,879.7600337191125,545.3480392156863,261.25,159.70357142857142,0.0,400.05357142857144,150.0,101.99632352941177,0.0,316.0876225490196,56.25,51.997549019607845,0.0,150.17769607843138,0.0,32.95955882352941,0.0,5.661764705882353,0.0,5.772058823529412,0.0,10.680147058823529,0.0,2.3651960784313726,0.0,4.926470588235294,0.0,1.9852941176470589,0.0,18.084558823529413,0.0,1.0,0.0,1.4950980392156863,1.0,0.15591397849462366,0.22580645161290322,0.0,0.12374581939799331,0.21739130434782608,0.0,3.4705882352941178,3.5,0.3745819397993311,0.0,0.043478260869565216,0.013377926421404682,0.026755852842809364,0.020066889632107024,0.043478260869565216,0.03678929765886288,0.033444816053511704,26.65841926451993,26.062000146174586,3.6387434554973823,3.0
4,2023,339,674.6016933464629,1.9899754965972356,0.5722713864306784,597.6799410029498,225.0,1039.012514836553,531.8141592920354,162.5,147.9078014184397,0.0,332.43794326241135,75.0,106.23008849557522,0.0,326.26106194690266,60.0,34.756637168141594,0.0,176.6334808259587,0.0,29.38053097345133,0.0,8.342182890855458,0.0,1.6740412979351031,0.0,13.008849557522124,0.0,1.6814159292035398,0.0,0.8849557522123894,0.0,0.0,0.0,23.55457227138643,0.0,0.0,0.0,1.463126843657817,1.0,0.07669616519174041,0.14454277286135694,0.0,0.11538461538461539,0.2153846153846154,0.0,4.178571428571429,4.0,0.3474903474903475,0.0,0.05,0.023076923076923078,0.03461538461538462,0.015384615384615385,0.03076923076923077,0.03076923076923077,0.03076923076923077,27.302486121577594,26.605476596132984,3.521604938271605,3.0
5,2016,107,95.35083057199891,0.8911292576822328,0.616822429906542,531.8808411214953,270.0,961.392344360287,469.83644859813086,235.0,244.0581395348837,0.0,310.44767441860466,235.0,125.39719626168224,0.0,191.19626168224298,82.5,93.3644859813084,0.0,112.83177570093459,0.0,12.92056074766355,0.0,1.308411214953271,0.0,6.238317757009346,0.0,18.22429906542056,0.0,0.0,0.0,0.8411214953271028,0.0,0.0,0.0,8.69158878504673,0.0,4.0,4.0,2.130841121495327,2.0,0.43661971830985913,0.8169014084507042,0.0,0.12903225806451613,0.14516129032258066,0.0,,,0.04918032786885246,0.0,0.08064516129032258,0.0,0.0,0.0,0.016129032258064516,0.0,0.04838709677419355,25.591175615434427,24.44727891156463,5.726415094339623,6.0
5,2017,629,508.5533743370183,0.8085109289936697,0.7170111287758346,670.0170906200318,390.0,864.0388579775702,585.8469793322735,310.0,154.75618811881188,0.0,413.26732673267327,210.0,126.44634340222575,0.0,347.3779809220986,150.0,38.493640699523056,0.0,148.6081081081081,0.0,24.809220985691574,0.0,0.3815580286168522,0.0,7.654213036565978,0.0,37.408585055643876,0.0,0.7790143084260731,0.0,2.575516693163752,0.0,1.8124006359300477,0.0,20.9439586645469,0.0,4.0,4.0,2.461049284578696,2.0,0.3832923832923833,0.6486486486486487,0.0,0.18407960199004975,0.2885572139303483,0.0,,,0.085995085995086,0.0,0.10696517412935323,0.03482587064676617,0.02736318407960199,0.012437810945273632,0.0472636815920398,0.02736318407960199,0.03233830845771144,25.402787199626555,24.685119800952545,6.117552334943639,6.0
5,2018,581,513.783728695415,0.8843093437098365,0.7039586919104991,692.0598106712564,397.5,946.5217881521205,586.1742685025818,300.0,119.46910112359551,0.0,382.18398876404495,150.0,136.18588640275388,0.0,325.8145438898451,105.0,51.13166953528399,0.0,126.82573149741825,0.0,29.042598967297764,0.0,1.8072289156626506,0.0,9.593373493975903,0.0,47.5,0.0,0.025817555938037865,0.0,1.2779690189328743,0.0,2.7882960413080893,0.0,20.86919104991394,0.0,4.0,1.0,2.2461273666092945,2.0,0.38235294117647056,0.5735294117647058,0.0,0.1863013698630137,0.28493150684931506,0.0,,,0.10429447852760736,0.0,0.0958904109589041,0.01643835616438356,0.03561643835616438,0.00821917808219178,0.049315068493150684,0.024657534246575342,0.0547945205479452,25.812015612753246,24.8560516443247,5.7665505226480835,6.0
5,2019,574,523.8693593352237,0.9126643890857556,0.7003484320557491,682.954268292683,406.875,818.5809595153382,586.2434668989547,317.5,140.15131578947367,0.0,481.0434210526316,238.75,107.20078397212544,0.0,368.8297038327526,150.0,36.86411149825784,0.0,164.15200348432055,0.0,26.68554006968641,0.0,1.1149825783972125,0.0,11.206445993031359,0.0,41.77264808362369,0.0,1.0844947735191637,0.0,2.770034843205575,0.0,2.1167247386759582,0.0,16.3493031358885,0.0,4.0,1.0,2.3641114982578397,2.0,0.3972602739726027,0.6666666666666666,0.0,0.16883116883116883,0.2909090909090909,0.0,4.0,4.0,0.3384615384615385,0.0,0.08311688311688312,0.025974025974025976,0.02077922077922078,0.01818181818181818,0.05194805194805195,0.023376623376623377,0.06753246753246753,25.57317609607252,24.8560516443247,5.761484098939929,5.0
5,2020,412,341.4514393827213,0.8287656295697118,0.662621359223301,661.0612864077669,360.0,928.8658554435098,563.5904126213592,300.0,86.47814207650273,0.0,494.6666666666667,202.5,99.41808252427184,0.0,341.39016990291265,116.25,81.45873786407768,0.0,117.72815533980582,0.0,15.030339805825243,0.0,1.1407766990291262,0.0,10.41868932038835,0.0,26.868932038834952,0.0,0.03640776699029126,0.0,1.2378640776699028,0.0,1.7475728155339805,0.0,9.884708737864077,0.0,1.0,0.0,1.8737864077669903,2.0,0.38288288288288286,0.5945945945945946,0.0,0.14814814814814814,0.25679012345679014,0.0,3.7735849056603774,4.0,0.37376237623762376,0.0,0.05432098765432099,0.027160493827160494,0.03950617283950617,0.012345679012345678,0.06172839506172839,0.024691358024691357,0.037037037037037035,25.779036384666483,25.16701607058006,6.093596059113301,6.0
5,2021,484,472.7361704507476,0.9767276248982388,0.6818181818181818,706.3347107438017,420.0,902.2102783956593,635.7231404958678,350.0,84.85284810126582,0.0,425.1629746835443,240.0,91.52272727272727,0.0,385.058367768595,157.5,54.48915289256198,0.0,111.21332644628099,0.0,55.12138429752066,0.0,0.8057851239669421,0.0,13.067148760330578,0.0,25.676652892561982,0.0,0.8961776859504132,0.0,4.628099173553719,0.0,0.1859504132231405,0.0,20.542355371900825,0.0,1.0,1.0,2.2107438016528924,2.0,0.297029702970297,0.4504950495049505,0.0,0.1111111111111111,0.14166666666666666,0.0,3.8666666666666667,4.0,0.2773109243697479,0.0,0.044444444444444446,0.013888888888888888,0.013888888888888888,0.005555555555555556,0.030555555555555555,0.008333333333333333,0.025,25.034904981564537,24.382554183016396,4.877995642701525,5.0
5,2022,588,546.993800167675,0.9302615649110119,0.7074829931972789,731.3214285714286,420.0,913.7454311498306,645.5654761904761,358.125,123.03167420814479,0.0,574.7760180995475,250.0,106.3562925170068,0.0,397.2423469387755,150.0,77.09481292517007,0.0,146.70875850340136,0.0,16.666666666666668,0.0,0.0,0.0,11.062925170068027,0.0,36.449829931972786,0.0,0.6292517006802721,0.0,2.878401360544218,0.0,3.163265306122449,0.0,13.926020408163266,0.0,1.0,0.0,2.3945578231292517,2.0,0.1976284584980237,0.36363636363636365,0.0,0.14218009478672985,0.23459715639810427,0.0,3.8461538461538463,4.0,0.35799522673031026,0.0,0.045023696682464455,0.02132701421800948,0.03317535545023697,0.0071090047393364926,0.052132701421800945,0.023696682464454975,0.052132701421800945,25.842454683886473,24.72518293294129,4.588441330998249,4.0
5,2023,457,392.2274612345303,0.8582657795066309,0.7111597374179431,804.1504376367615,430.0,1080.3914007809326,703.6137855579868,360.0,127.61146496815287,0.0,543.1751592356688,240.0,138.17833698030634,0.0,424.5339168490153,180.0,61.665754923413566,0.0,158.4535010940919,0.0,29.570568927789935,0.0,0.22975929978118162,0.0,21.12800875273523,0.0,56.53719912472648,0.0,1.2664113785557987,0.0,2.8172866520787747,0.0,0.0,0.0,16.324945295404813,0.0,1.0,1.0,2.5076586433260393,2.0,0.13785557986870897,0.22538293216630198,0.0,0.14873417721518986,0.25949367088607594,0.0,4.1521739130434785,4.0,0.38924050632911394,0.0,0.04746835443037975,0.0189873417721519,0.03164556962025317,0.012658227848101266,0.06645569620253164,0.028481012658227847,0.05379746835443038,25.51191794159035,24.677246403075696,4.614349775784754,4.0
6,2016,41,85.310664921038,2.0807479249033656,0.6585365853658537,619.2073170731708,300.0,772.0023556927283,617.3780487804878,300.0,197.77777777777777,180.0,242.22222222222223,120.0,204.5731707317073,0.0,270.7926829268293,82.5,60.91463414634146,0.0,148.90243902439025,0.0,67.5,0.0,5.853658536585366,0.0,13.048780487804878,0.0,0.0,0.0,0.0,0.0,2.1951219512195124,0.0,0.0,0.0,41.15853658536585,0.0,4.0,4.0,2.048780487804878,1.0,0.5,0.8636363636363636,0.5,0.1,0.16666666666666666,0.0,,,0.03125,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.03333333333333333,25.784403771736336,24.12840969832228,5.7,5.0
6,2017,272,430.0049102609862,1.5809004053712727,0.6838235294117647,682.0431985294117,317.5,1063.1787782841561,643.8354779411765,295.0,223.92857142857142,0.0,455.3392857142857,207.5,209.0045955882353,0.0,284.8391544117647,75.0,70.52389705882354,0.0,183.19485294117646,8.125,44.57720588235294,0.0,5.854779411764706,0.0,11.508272058823529,0.0,12.34375,0.0,0.6617647058823529,0.0,0.11029411764705882,0.0,0.22058823529411764,0.0,42.23345588235294,0.0,4.0,4.0,2.0220588235294117,1.0,0.38372093023255816,0.6162790697674418,0.0,0.20555555555555555,0.35,0.0,,,0.10810810810810811,0.0,0.08333333333333333,0.03333333333333333,0.05555555555555555,0.022222222222222223,0.03888888888888889,0.05555555555555555,0.06111111111111111,26.725121284908926,25.757931781393356,5.515267175572519,5.0
6,2018,263,458.0891494279409,1.741783838129053,0.6539923954372624,655.4201520912547,330.0,990.8353041717409,650.1482889733841,300.0,300.625,42.5,509.7774390243902,180.0,196.90779467680608,0.0,316.54277566539923,60.0,50.536121673003805,0.0,210.34410646387832,0.0,49.61216730038023,0.0,7.47148288973384,0.0,4.29467680608365,0.0,12.281368821292777,0.0,11.749049429657795,0.0,15.300380228136882,0.0,0.0,0.0,31.769961977186313,0.0,4.0,0.0,1.9695817490494296,1.0,0.4090909090909091,0.5340909090909091,0.0,0.19375,0.28125,0.0,,,0.06896551724137931,0.0,0.11875,0.025,0.025,0.0,0.04375,0.025,0.04375,26.508839192402117,25.691447099338085,5.445783132530121,5.0
6,2019,263,447.95296770393014,1.70324322320886,0.6996197718631179,653.2366920152091,360.0,930.3149505758626,629.111216730038,300.0,137.55376344086022,0.0,435.52150537634407,142.5,215.76093155893537,0.0,348.05893536121675,120.0,26.85361216730038,0.0,195.20247148288973,30.0,50.73003802281369,0.0,3.612167300380228,0.0,5.598859315589354,0.0,19.53422053231939,0.0,0.6939163498098859,0.0,0.7414448669201521,0.0,1.7110266159695817,0.0,18.492395437262356,0.0,4.0,0.0,1.9315589353612168,2.0,0.3404255319148936,0.5106382978723404,0.0,0.2411764705882353,0.31176470588235294,0.0,2.5,2.5,0.19047619047619047,0.0,0.12941176470588237,0.041176470588235294,0.03529411764705882,0.0058823529411764705,0.01764705882352941,0.029411764705882353,0.052941176470588235,26.260302681390662,25.0802913684578,5.2784313725490195,5.0
6,2020,189,318.9776247080215,1.6877123000424417,0.5661375661375662,558.9854497354497,221.75,872.157579723762,492.1732804232804,180.0,171.49147727272728,0.0,400.32670454545456,158.75,132.9695767195767,0.0,242.56878306878306,60.0,52.07010582010582,0.0,86.28968253968254,0.0,25.511904761904763,0.0,2.2116402116402116,0.0,6.031746031746032,0.0,4.169312169312169,0.0,0.23809523809523808,0.0,8.492063492063492,0.0,0.0,0.0,29.433862433862434,0.0,0.0,0.0,1.5238095238095237,1.0,0.2872340425531915,0.46808510638297873,0.0,0.15934065934065933,0.2032967032967033,0.0,3.3703703703703702,3.0,0.40331491712707185,0.0,0.054945054945054944,0.02197802197802198,0.03296703296703297,0.005494505494505495,0.03296703296703297,0.005494505494505495,0.04945054945054945,27.856106786537154,26.45639802429172,5.105555555555555,5.0
6,2021,243,376.3420084443428,1.5487325450384477,0.6172839506172839,578.3508230452675,265.0,898.44434544318,530.7788065843621,217.5,113.14024390243902,0.0,542.9298780487804,180.0,90.1574074074074,0.0,322.10699588477365,105.0,61.26543209876543,0.0,167.119341563786,0.0,24.362139917695472,0.0,0.09259259259259259,0.0,1.3580246913580247,0.0,15.337448559670781,0.0,0.0205761316872428,0.0,2.654320987654321,0.0,0.0,0.0,36.641975308641975,0.0,0.0,0.0,1.6378600823045268,1.0,0.24,0.43,0.0,0.1043956043956044,0.13736263736263737,0.0,3.888888888888889,4.0,0.18994413407821228,0.0,0.038461538461538464,0.01098901098901099,0.027472527472527472,0.02197802197802198,0.0,0.02197802197802198,0.016483516483516484,27.489280881487353,26.433828360028905,3.408256880733945,3.0
6,2022,203,356.37025974696525,1.7555185209210111,0.6699507389162561,794.5591133004926,360.0,1070.610876712381,767.6625615763547,360.0,132.15361445783134,0.0,506.8313253012048,225.0,144.4704433497537,0.0,478.02093596059115,180.0,52.61699507389162,0.0,247.79187192118226,0.0,39.083743842364534,0.0,9.310344827586206,0.0,7.019704433497537,0.0,11.822660098522167,0.0,9.901477832512315,0.0,11.231527093596059,0.0,3.6945812807881775,0.0,16.980295566502463,0.0,0.0,0.0,2.0738916256157633,2.0,0.28421052631578947,0.5157894736842106,0.0,0.12658227848101267,0.22784810126582278,0.0,3.473684210526316,3.0,0.28662420382165604,0.0,0.06329113924050633,0.04430379746835443,0.0189873417721519,0.006329113924050633,0.02531645569620253,0.0189873417721519,0.05063291139240506,26.546401277789126,25.60765060493401,3.5806451612903225,3.0
6,2023,188,281.2797394929811,1.496168827090325,0.6542553191489362,707.8311170212766,360.0,1024.1872624339264,650.7912234042553,300.0,279.3855421686747,0.0,314.5,105.0,185.78058510638297,0.0,290.1914893617021,90.0,37.799202127659576,0.0,140.3031914893617,0.0,60.53191489361702,0.0,28.289893617021278,0.0,5.38563829787234,0.0,29.54787234042553,0.0,7.73936170212766,0.0,2.2872340425531914,0.0,2.393617021276596,0.0,51.05053191489362,0.0,0.0,0.0,2.1968085106382977,2.0,0.14361702127659576,0.2712765957446808,0.0,0.1568627450980392,0.21568627450980393,0.0,3.409090909090909,3.0,0.31543624161073824,0.0,0.058823529411764705,0.0196078431372549,0.0392156862745098,0.006535947712418301,0.0196078431372549,0.026143790849673203,0.0457516339869281,27.447844818298936,26.743263270819387,3.4916201117318435,3.0
7,2016,133,129.35841224596783,0.9726196409471265,0.6842105263157895,666.5695488721805,390.0,744.9014402172103,575.9492481203008,300.0,170.0,0.0,438.97727272727275,195.0,109.59774436090225,0.0,327.5921052631579,75.0,33.85338345864662,0.0,121.9342105263158,0.0,18.270676691729324,0.0,2.481203007518797,0.0,39.92481203007519,0.0,21.672932330827066,0.0,2.255639097744361,0.0,3.3834586466165413,0.0,13.082706766917294,0.0,13.026315789473685,0.0,4.0,4.0,2.6315789473684212,2.0,0.4606741573033708,0.8539325842696629,0.0,0.29411764705882354,0.6470588235294118,0.0,,,0.20930232558139536,0.0,0.17647058823529413,0.10588235294117647,0.07058823529411765,0.047058823529411764,0.12941176470588237,0.07058823529411765,0.047058823529411764,25.006928888431904,24.772894665466143,5.804511278195489,5.0
7,2017,851,758.5400348638232,0.8913513923194162,0.7743830787309048,763.7400117508813,510.0,841.5764148067253,622.9982373678026,412.5,137.2608695652174,0.0,457.3102006688963,250.0,114.37426556991774,0.0,312.1310223266745,150.0,58.41715628672151,0.0,121.9180376028202,0.0,24.936251468860164,0.0,2.708578143360752,0.0,22.980611045828436,0.0,38.78084606345476,0.0,1.7978848413631023,0.0,0.8607520564042304,0.0,9.835487661574618,0.0,22.407755581668624,0.0,4.0,4.0,2.708578143360752,2.0,0.5038461538461538,0.8538461538461538,1.0,0.23191094619666047,0.42857142857142855,0.0,,,0.14917127071823205,0.0,0.11317254174397032,0.05009276437847866,0.04267161410018553,0.02040816326530612,0.10204081632653061,0.04267161410018553,0.0575139146567718,25.283911974650938,24.963169981862073,5.988179669030733,6.0
7,2018,739,743.5391359431666,1.0061422678527288,0.7672530446549392,770.1461434370772,502.5,866.4058017669184,655.4830852503383,420.0,141.6856846473029,0.0,502.9304979253112,300.0,120.32138024357239,0.0,339.55412719891746,165.0,66.6001353179973,0.0,119.81562922868741,0.0,13.61637347767253,0.0,4.7293640054127195,0.0,35.11332882273342,0.0,46.54769959404601,0.0,2.547361299052774,0.0,0.8288227334235453,0.0,5.7645466847090665,0.0,27.539242219215154,0.0,4.0,1.0,2.611637347767253,2.0,0.4817813765182186,0.7894736842105263,0.0,0.21748400852878466,0.3752665245202559,0.0,,,0.13221153846153846,0.0,0.10660980810234541,0.046908315565031986,0.031982942430703626,0.02771855010660981,0.07462686567164178,0.031982942430703626,0.05543710021321962,25.203420544020176,24.68882501408858,5.871759890859481,6.0
7,2019,681,732.1677932895336,1.0751362603370538,0.7870778267254038,765.6886930983848,525.0,832.9779119775951,659.1629955947136,420.0,188.18426294820716,0.0,448.01792828685257,300.0,146.69787077826726,0.0,361.33627019089573,150.0,48.01395007342144,0.0,137.80837004405285,0.0,21.628120411160058,0.0,4.464023494860499,0.0,28.907856093979444,0.0,47.6769456681351,0.0,2.461086637298091,0.0,3.3370044052863435,0.0,7.356828193832599,0.0,21.084434654919235,0.0,4.0,1.0,2.790014684287812,2.0,0.48760330578512395,0.7644628099173554,0.0,0.24364406779661016,0.4300847457627119,0.0,3.736842105263158,4.0,0.5783132530120482,0.0,0.09745762711864407,0.0635593220338983,0.04025423728813559,0.03177966101694915,0.09745762711864407,0.04025423728813559,0.059322033898305086,25.176879549421137,24.799688715426004,6.005934718100891,6.0
7,2020,596,631.1427497180338,1.0589643451644861,0.7802013422818792,778.3934563758389,532.5,854.1493608533498,633.8326342281879,420.0,106.18578767123287,0.0,531.0753424657535,315.0,90.66023489932886,0.0,346.91359060402687,150.0,106.58389261744966,0.0,86.71224832214764,0.0,8.578020134228188,0.0,0.0,0.0,21.036073825503355,0.0,25.956375838926174,0.0,2.466442953020134,0.0,0.7046979865771812,0.0,1.5604026845637584,0.0,26.690436241610737,0.0,1.0,1.0,2.2416107382550337,2.0,0.4928571428571429,0.8821428571428571,0.0,0.2097902097902098,0.3513986013986014,0.0,3.6106194690265485,4.0,0.5157894736842106,0.0,0.0944055944055944,0.038461538461538464,0.03146853146853147,0.013986013986013986,0.07342657342657342,0.04020979020979021,0.05944055944055944,24.984004603300328,24.673545382200004,5.753378378378378,5.0
