LCA_Class,year,N,Sum_wt_final,Mean_wt_final,Mean_MEMS7_ALL,Median_MEMS7_ALL,SD_MEMS7_ALL,Mean_MEMS7_SPORTCOUNT_A01,Median_MEMS7_SPORTCOUNT_A01,Mean_MEMS7_IN_SPORTCOUNT_A01,Median_MEMS7_IN_SPORTCOUNT_A01,Mean_MEMS7_OUT_SPORTCOUNT_A01,Median_MEMS7_OUT_SPORTCOUNT_A01,Mean_MEMS7_FITNESS_B06,Median_MEMS7_FITNESS_B06,Mean_MEMS7_WALKALL_C01,Median_MEMS7_WALKALL_C01,Mean_MEMS7_CYCALL_C02,Median_MEMS7_CYCALL_C02,Mean_MEMS7_ACTTRAV_C03,Median_MEMS7_ACTTRAV_C03,Mean_MEMS7_DANCEALL_C04,Median_MEMS7_DANCEALL_C04,Mean_MEMS7_TEAMSPORT_C05,Median_MEMS7_TEAMSPORT_C05,Mean_MEMS7_RACKETSPORT_C06,Median_MEMS7_RACKETSPORT_C06,Mean_MEMS7_ADVWATERSPORT_C07,Median_MEMS7_ADVWATERSPORT_C07,Mean_MEMS7_LEISURE_C08,Median_MEMS7_LEISURE_C08,Mean_MEMS7_COMBATTARGET_C09,Median_MEMS7_COMBATTARGET_C09,Mean_MEMS7_WINTER_C10,Median_MEMS7_WINTER_C10,Mean_MEMS7_RUNATHMULTI_C11,Median_MEMS7_RUNATHMULTI_C11,Median_ACT7GR_ALL,Median_ACT7GR_SPORTCOUNT_A01,Mean_Number_Activities,Median_Number_Activities,Mean_CLUB_SPORTCOUNT_A01,Mean_Number_Club,Median_Number_Club,Mean_VolAny,Mean_VolCnt,Median_VolCnt,Mean_VolDur,Median_VolDur,Mean_VolFrqB_Pop,Median_VolFrqB_Pop,Mean_volint1,Mean_volint2,Mean_volint3,Mean_volint4,Mean_volint5,Mean_volint6,Mean_volint7,Mean_DVBMI,Median_DVBMI,Mean_FruitVegPor,Median_FruitVegPor
1,2019/20,756,1256.9222968066927,1.6625956306966834,714.2443783068783,390.0,1137.7167745784077,686.8723544973545,361.25,166.8337912087912,0.0,422.31043956043953,210.0,202.88425925925927,0.0,273.1170634920635,75.0,80.03174603174604,0.0,133.0866402116402,0.0,37.285714285714285,0.0,9.806878306878307,0.0,8.100198412698413,0.0,51.66468253968254,0.0,1.5178571428571428,0.0,7.5132275132275135,0.0,2.3511904761904763,0.0,54.44973544973545,0.0,0.0,0.0,2.306878306878307,2.0,0.47959183673469385,0.8724489795918368,0.0,0.10846560846560846,0.14417989417989419,0.0,3.26027397260274,3.0,0.23138297872340424,0.0,0.027777777777777776,0.018518518518518517,0.04365079365079365,0.005291005291005291,0.01455026455026455,0.017195767195767195,0.017195767195767195,23.802802123082575,23.24598478444632,4.9568733153638815,4.0
1,2020/21,761,1289.9872577663998,1.6951212322817344,693.8327858081472,395.0,902.9629082618521,676.8186596583442,370.0,153.82485465116278,0.0,453.0675872093023,252.5,178.98455978975034,0.0,299.7766097240473,90.0,87.54139290407359,0.0,155.56603153745073,0.0,19.330157687253614,0.0,10.47503285151117,0.0,5.578186596583443,0.0,39.39553219448094,0.0,4.4710906701708275,0.0,4.655059132720105,0.0,0.0,0.0,57.437582128777926,0.0,0.0,0.0,2.3350854139290407,2.0,0.3780487804878049,0.5609756097560976,0.0,0.0744047619047619,0.10863095238095238,0.0,3.0851063829787235,3.0,0.18236173393124067,0.0,0.03422619047619048,0.020833333333333332,0.019345238095238096,0.008928571428571428,0.01488095238095238,0.005952380952380952,0.004464285714285714,24.14899149213064,23.719609250647608,3.598901098901099,3.0
1,2021/22,829,1358.7173234212194,1.6389835023175143,802.4433051869722,530.0,941.2655193306779,787.2738238841978,510.0,175.44256756756758,0.0,584.5452702702703,297.5,191.57901085645355,0.0,359.3015681544029,120.0,110.20174909529554,0.0,213.0955971049457,22.5,29.278648974668275,0.0,14.900482509047045,0.0,15.034680337756333,0.0,51.191194209891435,0.0,6.4837153196622435,0.0,8.781664656212303,0.0,11.444511459589867,0.0,51.24065138721351,0.0,0.0,0.0,2.499396863691194,2.0,0.412568306010929,0.7622950819672131,0.0,0.12364130434782608,0.18342391304347827,0.0,3.4698795180722892,3.0,0.2568306010928962,0.0,0.04755434782608696,0.025815217391304348,0.03804347826086957,0.010869565217391304,0.02309782608695652,0.012228260869565218,0.025815217391304348,24.313905356830404,23.507805325987142,3.325224071702945,3.0
1,2022/23,782,1207.5750543045456,1.5442136244303653,860.2583120204604,525.0,1198.7814737047725,840.5882352941177,495.0,280.7107142857143,30.0,552.01,270.0,246.52877237851663,0.0,340.74264705882354,105.0,116.82864450127877,0.0,221.87116368286445,15.0,32.53005115089514,0.0,11.92455242966752,0.0,15.128196930946292,0.0,52.43286445012788,0.0,2.477621483375959,0.0,8.014705882352942,0.0,5.057544757033248,0.0,50.97602301790281,0.0,0.0,0.0,2.6956521739130435,2.0,0.21483375959079284,0.45907928388746805,0.0,0.10212765957446808,0.1702127659574468,0.0,3.1538461538461537,3.0,0.2264957264957265,0.0,0.03404255319148936,0.018439716312056736,0.029787234042553193,0.01702127659574468,0.028368794326241134,0.00851063829787234,0.03404255319148936,24.374359598785826,23.51020408163265,3.430263157894737,3.0
2,2016/17,239,497.12792539090634,2.080033160631407,531.9121338912134,135.0,1057.1815111413978,471.4623430962343,112.5,58.5304054054054,0.0,328.9831081081081,47.5,101.28556485355648,0.0,285.9048117154812,45.0,46.17573221757322,0.0,169.03347280334728,0.0,12.960251046025105,0.0,3.7709205020920504,0.0,0.7531380753138075,0.0,15.06276150627615,0.0,0.0,0.0,0.502092050209205,0.0,0.0,0.0,20.517782426778243,0.0,3.0,3.0,1.200836820083682,1.0,0.19879518072289157,0.4036144578313253,0.0,0.12025316455696203,0.2468354430379747,0.0,,,0.09202453987730061,0.0,0.04430379746835443,0.012658227848101266,0.0189873417721519,0.02531645569620253,0.04430379746835443,0.04430379746835443,0.056962025316455694,26.142882354999298,25.15975293860607,4.651785714285714,4.0
2,2017/18,216,537.641197193692,2.489079616637463,552.0995370370371,165.0,869.3090666836447,499.41319444444446,150.0,76.41883116883118,0.0,471.3538961038961,150.0,65.75578703703704,0.0,327.0949074074074,33.75,51.523148148148145,0.0,183.94791666666666,0.0,16.306712962962962,0.0,15.277777777777779,0.0,7.5405092592592595,0.0,22.47337962962963,0.0,0.023148148148148147,0.0,1.1111111111111112,0.0,0.0,0.0,21.425925925925927,0.0,4.0,0.0,1.4027777777777777,1.0,0.22727272727272727,0.4090909090909091,0.0,0.11594202898550725,0.2028985507246377,0.0,,,0.0821917808219178,0.0,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.050724637681159424,0.050724637681159424,25.84129517456004,25.029760996306585,4.768844221105527,5.0
2,2018/19,248,586.5327387338242,2.3650513658621946,595.7197580645161,258.75,936.9163014721827,546.5967741935484,220.0,62.30555555555556,0.0,357.2861111111111,128.5,88.9133064516129,0.0,375.1381048387097,105.0,47.06149193548387,0.0,217.11491935483872,0.0,18.205645161290324,0.0,10.463709677419354,0.0,2.9838709677419355,0.0,11.008064516129032,0.0,2.056451612903226,0.0,1.5120967741935485,0.0,1.814516129032258,0.0,15.524193548387096,0.0,4.0,0.0,1.471774193548387,1.0,0.1348314606741573,0.1797752808988764,0.0,0.15584415584415584,0.23376623376623376,0.0,,,,,0.07792207792207792,0.025974025974025976,0.01948051948051948,0.012987012987012988,0.03896103896103896,0.012987012987012988,0.045454545454545456,26.896963453719152,25.213328995996825,4.393939393939394,4.0
2,2019/20,180,446.62424656229905,2.481245814234995,532.1388888888889,150.0,951.4503054886269,460.44444444444446,120.0,72.9326923076923,0.0,384.06009615384613,160.625,76.92777777777778,0.0,228.24722222222223,0.0,64.54166666666667,0.0,136.11111111111111,0.0,23.541666666666668,0.0,3.1666666666666665,0.0,18.93611111111111,0.0,12.569444444444445,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5,0.0,21.333333333333332,0.0,0.0,0.0,1.2722222222222221,1.0,0.21052631578947367,0.40789473684210525,0.0,0.16111111111111112,0.3,0.0,3.44,3.0,0.3854748603351955,0.0,0.05,0.05555555555555555,0.03333333333333333,0.022222222222222223,0.027777777777777776,0.044444444444444446,0.06666666666666667,27.019063275453476,26.28493282292378,4.678362573099415,4.0
2,2020/21,280,602.4313127323992,2.1515404026157112,626.3035714285714,239.0,1124.7766438115175,563.375,183.75,68.84615384615384,0.0,583.4014423076923,165.0,71.08482142857143,0.0,339.6089285714286,33.75,76.2375,0.0,145.2375,0.0,21.598214285714285,0.0,11.821428571428571,0.0,2.325,0.0,15.875,0.0,3.6785714285714284,0.0,0.8839285714285714,0.0,0.0,0.0,23.310714285714287,0.0,0.0,0.0,1.3178571428571428,1.0,0.10619469026548672,0.17699115044247787,0.0,0.11981566820276497,0.14746543778801843,0.0,3.0,3.0,0.2824074074074074,0.0,0.03686635944700461,0.03225806451612903,0.02304147465437788,0.009216589861751152,0.009216589861751152,0.0,0.03686635944700461,25.332410666907442,24.290890130289625,3.217741935483871,3.0
2,2021/22,242,595.6541119892485,2.4613806280547457,580.2066115702479,180.0,1277.767184943627,513.5537190082645,146.25,91.925,0.0,395.79,130.0,66.18595041322314,0.0,310.83264462809916,17.5,62.353305785123965,0.0,164.33161157024793,0.0,23.636363636363637,0.0,35.929752066115704,0.0,3.5020661157024793,0.0,5.991735537190083,0.0,2.479338842975207,0.0,0.8677685950413223,0.0,0.1859504132231405,0.0,11.010330578512397,0.0,0.0,0.0,1.2148760330578512,1.0,0.11764705882352941,0.16470588235294117,0.0,0.10810810810810811,0.1837837837837838,0.0,3.263157894736842,3.0,0.25,0.0,0.03783783783783784,0.03783783783783784,0.016216216216216217,0.016216216216216217,0.016216216216216217,0.021621621621621623,0.03783783783783784,26.647128645119853,25.10984810686388,3.2844036697247705,3.0
2,2022/23,217,462.56952066306474,2.1316567772491464,475.18202764976957,120.0,860.74416705005,446.39170506912444,120.0,122.47333333333333,0.0,234.14,0.0,97.00460829493088,0.0,264.8963133640553,0.0,36.8479262672811,0.0,158.50691244239633,0.0,26.17511520737327,0.0,6.981566820276497,0.0,3.456221198156682,0.0,12.894009216589861,0.0,0.4861751152073733,0.0,0.24193548387096775,0.0,0.14055299539170507,0.0,19.389400921658986,0.0,0.0,0.0,1.2857142857142858,1.0,0.07834101382488479,0.0967741935483871,0.0,0.11560693641618497,0.14450867052023122,0.0,3.1,3.0,0.2631578947368421,0.0,0.03468208092485549,0.028901734104046242,0.03468208092485549,0.0,0.011560693641618497,0.005780346820809248,0.028901734104046242,26.786380789302214,25.61991362,3.052910052910053,3.0
3,2016/17,297,779.6682360708376,2.6251455759960862,947.6952861952861,400.0,1635.9106867671765,936.9882154882155,400.0,316.5442708333333,0.0,624.2942708333334,253.75,213.9705387205387,0.0,304.3989898989899,30.0,144.14478114478115,0.0,233.21296296296296,0.0,85.82912457912458,0.0,82.47474747474747,0.0,13.282828282828282,0.0,37.205387205387204,0.0,1.3804713804713804,0.0,11.574074074074074,0.0,3.585858585858586,0.0,59.86363636363637,0.0,4.0,4.0,2.255892255892256,2.0,0.38,0.845,0.0,0.21649484536082475,0.37628865979381443,0.0,,,0.1116751269035533,0.0,0.07731958762886598,0.030927835051546393,0.08247422680412371,0.05154639175257732,0.03608247422680412,0.05154639175257732,0.04639175257731959,24.314263297744183,23.178586801121998,4.654545454545454,4.0
3,2017/18,226,773.8223844781896,3.4239928516734053,982.9966814159292,466.25,1595.715105190579,968.162610619469,466.25,347.6158536585366,67.5,619.3689024390244,180.0,204.96681415929203,0.0,342.37831858407077,45.0,71.26659292035399,0.0,256.23893805309734,0.0,65.5066371681416,0.0,146.93584070796462,0.0,9.258849557522124,0.0,69.7566371681416,0.0,10.398230088495575,0.0,15.138274336283185,0.0,17.787610619469028,0.0,50.92256637168141,0.0,4.0,0.0,2.1946902654867255,2.0,0.40476190476190477,0.9523809523809523,0.0,0.2740740740740741,0.5111111111111111,0.0,,,0.11594202898550725,0.0,0.13333333333333333,0.044444444444444446,0.08888888888888889,0.05185185185185185,0.06666666666666667,0.07407407407407407,0.05185185185185185,23.665806708925892,22.77325655111111,4.650485436893204,4.0
3,2018/19,233,656.8646800323859,2.8191617168771925,929.9195278969958,420.0,1412.3064447086983,896.4710300429184,400.0,249.48235294117646,0.0,521.0441176470588,202.5,200.75107296137338,0.0,357.9195278969957,15.0,87.6931330472103,0.0,249.92703862660943,0.0,47.19957081545064,0.0,104.50643776824035,0.0,14.104077253218884,0.0,58.802575107296136,0.0,4.007510729613734,0.0,10.815450643776824,0.0,16.142703862660944,0.0,48.83047210300429,0.0,4.0,1.0,2.1931330472103006,1.0,0.43478260869565216,0.8369565217391305,0.0,0.3142857142857143,0.6428571428571429,0.0,,,,,0.15,0.05,0.16428571428571428,0.08571428571428572,0.05714285714285714,0.07142857142857142,0.06428571428571428,24.145565466870007,23.041139245802476,4.566666666666666,4.0
3,2019/20,216,612.5045627888811,2.8356692721707457,692.3680555555555,266.25,1274.8397719468894,667.1828703703703,240.0,179.6651376146789,0.0,352.6834862385321,150.0,157.0439814814815,0.0,233.84953703703704,33.75,62.97800925925926,0.0,165.87152777777777,0.0,29.275462962962962,0.0,53.36805555555556,0.0,6.564814814814815,0.0,71.56018518518519,0.0,3.6574074074074074,0.0,16.11111111111111,0.0,3.125,0.0,51.976851851851855,0.0,0.0,0.0,1.9861111111111112,1.0,0.4205607476635514,0.8130841121495327,0.0,0.18055555555555555,0.27314814814814814,0.0,3.7142857142857144,3.0,0.41784037558685444,0.0,0.046296296296296294,0.037037037037037035,0.05092592592592592,0.027777777777777776,0.027777777777777776,0.032407407407407406,0.05092592592592592,25.4126831313749,24.045047505425217,4.690355329949239,4.0
3,2020/21,298,747.3831391149384,2.5079971111239545,780.1434563758389,397.5,1183.2689981867313,757.1736577181208,360.0,150.1144366197183,0.0,517.8609154929577,120.0,167.11912751677852,0.0,343.1308724832215,58.125,78.58892617449665,0.0,185.4261744966443,0.0,36.45302013422819,0.0,47.79530201342282,0.0,9.927013422818792,0.0,47.9496644295302,0.0,3.37248322147651,0.0,7.651006711409396,0.0,0.7046979865771812,0.0,52.47818791946309,0.0,0.0,0.0,2.0604026845637584,1.0,0.4166666666666667,0.8333333333333334,0.0,0.184,0.236,0.0,2.8863636363636362,3.0,0.4715447154471545,0.0,0.036,0.056,0.068,0.024,0.024,0.012,0.016,23.651727852410747,22.699583494188296,3.2911392405063293,3.0
3,2021/22,271,761.1152792056524,2.8085434657035147,975.5562730627306,420.0,1465.828588305548,919.6909594095941,405.0,194.2375,0.0,769.0208333333334,237.5,147.74815498154982,0.0,411.380073800738,60.0,96.61070110701107,0.0,266.93357933579335,0.0,54.45940959409594,0.0,100.3339483394834,0.0,14.441881918819188,0.0,18.673431734317344,0.0,5.392066420664206,0.0,24.096863468634687,0.0,6.642066420664206,0.0,45.22140221402214,0.0,0.0,0.0,1.911439114391144,1.0,0.4583333333333333,0.975,0.0,0.2375,0.37916666666666665,0.0,3.6,3.5,0.5822784810126582,0.0,0.09166666666666666,0.058333333333333334,0.07916666666666666,0.029166666666666667,0.03333333333333333,0.05416666666666667,0.03333333333333333,23.93027137749913,22.67400111124664,3.077272727272727,3.0
3,2022/23,280,677.4049287902805,2.4193033171081444,979.6375,450.0,1617.5577256502877,963.2125,443.125,209.9375,0.0,592.0446428571429,217.5,191.95892857142857,0.0,373.05267857142854,42.5,105.51785714285714,0.0,283.71160714285713,0.0,36.169642857142854,0.0,124.81964285714285,0.0,20.57857142857143,0.0,79.42321428571428,0.0,7.166071428571429,0.0,9.3375,0.0,8.035714285714286,0.0,45.19642857142857,0.0,0.0,0.0,2.067857142857143,1.0,0.1392857142857143,0.3607142857142857,0.0,0.25206611570247933,0.3925619834710744,0.0,3.189655172413793,3.0,0.5914893617021276,0.0,0.09090909090909091,0.06611570247933884,0.06611570247933884,0.03305785123966942,0.028925619834710745,0.049586776859504134,0.05785123966942149,24.33818013054452,23.367230435533884,3.1944444444444446,3.0
4,2016/17,382,440.63497634704913,1.1534947024791862,725.5857329842931,495.0,815.4269223107925,644.208115183246,406.25,157.68410852713177,0.0,453.19767441860466,270.0,169.315445026178,0.0,320.3259162303665,102.5,42.81151832460733,0.0,137.92146596858638,11.25,27.922774869109947,0.0,3.298429319371728,0.0,22.849476439790575,0.0,32.1151832460733,0.0,0.4319371727748691,0.0,3.298429319371728,0.0,14.646596858638743,0.0,26.100785340314136,0.0,4.0,4.0,2.400523560209424,2.0,0.49416342412451364,0.8560311284046692,0.0,0.20816326530612245,0.363265306122449,0.0,,,0.12550607287449392,0.0,0.09387755102040816,0.053061224489795916,0.053061224489795916,0.012244897959183673,0.061224489795918366,0.036734693877551024,0.053061224489795916,24.208970151949433,23.29703302047948,5.957559681697613,6.0
4,2017/18,334,415.60798700884857,1.2443352904456544,843.8375748502993,480.0,1071.7758519063286,742.872754491018,437.5,192.92525773195877,30.0,487.14690721649487,270.0,178.71482035928145,2.5,366.29116766467064,152.5,66.69086826347305,0.0,163.41167664670658,0.0,43.89745508982036,0.0,2.2005988023952097,0.0,21.642964071856287,0.0,41.83832335329341,0.0,0.12350299401197605,0.0,0.17964071856287425,0.0,7.848053892215569,0.0,36.528443113772454,0.0,4.0,1.0,2.604790419161677,2.0,0.432,0.696,0.0,0.23469387755102042,0.413265306122449,0.0,,,0.13793103448275862,0.0,0.11734693877551021,0.061224489795918366,0.04591836734693878,0.015306122448979591,0.0663265306122449,0.030612244897959183,0.07653061224489796,24.66167561316108,23.92302675138353,5.54380664652568,5.0
4,2018/19,335,466.91429243485703,1.3937740072682299,683.0305970149253,420.0,830.6423065698705,598.594776119403,360.0,198.1782608695652,60.0,415.54782608695655,189.0,174.87537313432836,30.0,293.12985074626863,120.0,63.799253731343285,0.0,124.74626865671642,0.0,28.64179104477612,0.0,1.6119402985074627,0.0,11.343283582089553,0.0,17.753731343283583,0.0,0.14925373134328357,0.0,0.1791044776119403,0.0,10.029850746268657,0.0,33.26940298507463,0.0,4.0,1.0,2.573134328358209,2.0,0.38,0.72,0.0,0.21929824561403508,0.3508771929824561,0.0,,,,,0.12280701754385964,0.04824561403508772,0.021929824561403508,0.008771929824561403,0.06140350877192982,0.03508771929824561,0.05263157894736842,24.762426879325673,23.687456582363563,5.930091185410334,6.0
4,2019/20,243,295.8860643986872,1.2176381250974782,799.548353909465,450.0,1068.490852046179,687.3364197530864,380.0,164.5037037037037,0.0,477.5962962962963,300.0,161.2582304526749,0.0,351.42798353909467,192.5,68.32304526748972,0.0,110.59876543209876,0.0,14.588477366255145,0.0,0.6172839506172839,0.0,23.580246913580247,0.0,18.703703703703702,0.0,0.06172839506172839,0.0,2.2016460905349793,0.0,5.185185185185185,0.0,43.41358024691358,0.0,1.0,0.0,2.2098765432098766,2.0,0.4351851851851852,0.6759259259259259,0.0,0.18106995884773663,0.3045267489711934,0.0,3.4473684210526314,4.0,0.3625,0.0,0.06584362139917696,0.03292181069958848,0.037037037037037035,0.00411522633744856,0.05761316872427984,0.04526748971193416,0.06172839506172839,24.92485497754642,24.508724625658648,5.755186721991701,6.0
4,2020/21,328,394.8726490385607,1.2038800275565875,707.1783536585366,515.0,777.8188566434901,634.0990853658536,427.5,89.77459016393442,0.0,499.3053278688525,300.0,109.00685975609755,0.0,393.7888719512195,210.0,61.27286585365854,0.0,97.3483231707317,0.0,16.638719512195124,0.0,2.7286585365853657,0.0,16.977896341463413,0.0,18.783536585365855,0.0,0.4573170731707317,0.0,4.984756097560975,0.0,0.0,0.0,20.309451219512194,0.0,1.0,0.0,2.192073170731707,2.0,0.330188679245283,0.5754716981132075,0.0,0.11842105263157894,0.15350877192982457,0.0,3.5,3.0,0.30973451327433627,0.0,0.043859649122807015,0.021929824561403508,0.021929824561403508,0.008771929824561403,0.021929824561403508,0.0043859649122807015,0.03070175438596491,24.534992357679357,23.73866213151928,4.833333333333333,5.0
4,2021/22,335,481.3526516325534,1.436873586962846,819.1089552238806,565.0,872.845095691245,734.2395522388059,520.0,211.126,0.0,596.904,375.0,189.3179104477612,0.0,397.61567164179104,172.5,42.99626865671642,0.0,137.38432835820896,0.0,36.83955223880597,0.0,1.1417910447761195,0.0,17.253731343283583,0.0,25.350746268656717,0.0,3.1865671641791047,0.0,1.507462686567164,0.0,9.26865671641791,0.0,29.252238805970148,0.0,1.0,1.0,2.453731343283582,2.0,0.3416666666666667,0.55,0.0,0.14285714285714285,0.20816326530612245,0.0,3.5483870967741935,3.0,0.30327868852459017,0.0,0.06938775510204082,0.004081632653061225,0.02857142857142857,0.004081632653061225,0.036734693877551024,0.0163265306122449,0.04897959183673469,24.812397014632023,23.836878777089908,4.592705167173253,4.0
4,2022/23,347,451.26920234000016,1.3004876148126805,804.7262247838617,510.0,914.396213326647,718.5317002881844,425.0,142.84191176470588,0.0,435.4742647058824,183.75,157.22262247838617,0.0,412.10446685878964,200.0,68.342939481268,0.0,150.93515850144092,0.0,22.388328530259365,0.0,3.112391930835735,0.0,10.612391930835734,0.0,53.46974063400577,0.0,1.7507204610951008,0.0,2.626080691642651,0.0,10.677233429394812,0.0,21.786743515850144,0.0,1.0,0.0,2.414985590778098,2.0,0.15561959654178675,0.345821325648415,0.0,0.15294117647058825,0.24313725490196078,0.0,3.5833333333333335,3.5,0.3661417322834646,0.0,0.07058823529411765,0.027450980392156862,0.0392156862745098,0.00784313725490196,0.047058823529411764,0.0196078431372549,0.03137254901960784,24.507066530413667,23.399598455194408,4.517857142857143,4.0
5,2016/17,230,354.6257494558688,1.5418510845907338,291.34565217391304,0.0,748.1116942523249,214.35652173913044,0.0,34.310344827586206,0.0,161.44396551724137,0.0,39.175,0.0,161.8608695652174,0.0,3.505434782608696,0.0,54.643478260869564,0.0,3.5869565217391304,0.0,0.6521739130434783,0.0,3.130434782608696,0.0,3.9130434782608696,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.0,1.0,1.0,0.991304347826087,1.0,0.10256410256410256,0.1452991452991453,0.0,0.06790123456790123,0.10493827160493827,0.0,,,0.03048780487804878,0.0,0.037037037037037035,0.018518518518518517,0.0,0.006172839506172839,0.018518518518518517,0.006172839506172839,0.018518518518518517,26.512586477300914,25.890708084616172,5.459821428571429,5.0
5,2017/18,204,366.2547055082306,1.7953662034717186,263.7046568627451,0.0,579.4092557771039,174.86274509803923,0.0,43.923611111111114,0.0,75.34722222222223,0.0,25.068627450980394,0.0,128.01470588235293,0.0,3.8872549019607843,0.0,89.65686274509804,0.0,15.294117647058824,0.0,0.8823529411764706,0.0,0.22058823529411764,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.803921568627451,0.5,0.10526315789473684,0.13157894736842105,0.0,0.08053691275167785,0.11409395973154363,0.0,,,0.02531645569620253,0.0,0.053691275167785234,0.006711409395973154,0.006711409395973154,0.0,0.013422818791946308,0.0,0.03355704697986577,26.71699470163401,25.852660273064604,4.931578947368421,5.0
5,2018/19,165,261.6556136214908,1.5857915977060046,303.1060606060606,40.0,654.6005974551618,216.6060606060606,0.0,43.604651162790695,0.0,203.9825581395349,0.0,36.165151515151514,0.0,166.3287878787879,0.0,2.4727272727272727,0.0,72.15454545454546,0.0,8.272727272727273,0.0,0.0,0.0,0.0,0.0,19.272727272727273,0.0,0.0,0.0,2.1818181818181817,0.0,0.0,0.0,2.915151515151515,0.0,3.0,0.0,1.018181818181818,1.0,0.15384615384615385,0.1794871794871795,0.0,0.0847457627118644,0.15254237288135594,0.0,,,,,0.01694915254237288,0.025423728813559324,0.00847457627118644,0.00847457627118644,0.03389830508474576,0.00847457627118644,0.05084745762711865,25.593709730790806,25.24032834582756,5.5875,6.0
5,2019/20,99,185.3371382521006,1.8720923055767738,291.44444444444446,0.0,723.9004677358681,214.3989898989899,0.0,8.254716981132075,0.0,141.17924528301887,0.0,30.681818181818183,0.0,178.21212121212122,0.0,3.3333333333333335,0.0,80.37878787878788,0.0,7.171717171717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.8282828282828283,0.0,0.15217391304347827,0.21739130434782608,0.0,0.1111111111111111,0.15151515151515152,0.0,3.2857142857142856,4.0,0.25510204081632654,0.0,0.04040404040404041,0.020202020202020204,0.010101010101010102,0.0,0.010101010101010102,0.030303030303030304,0.04040404040404041,25.930815674917877,25.14427116710212,5.071428571428571,5.0
5,2020/21,214,341.04249121107387,1.5936565009863264,406.553738317757,0.0,1125.812096313864,275.0,0.0,203.6153846153846,0.0,232.95384615384614,0.0,87.49065420560747,0.0,162.04439252336448,0.0,8.771028037383177,0.0,40.74766355140187,0.0,0.5257009345794392,0.0,1.8925233644859814,0.0,0.0,0.0,4.672897196261682,0.0,4.205607476635514,0.0,0.14018691588785046,0.0,0.0,0.0,4.287383177570093,0.0,0.0,0.0,0.9345794392523364,1.0,0.0,0.0,0.0,0.05511811023622047,0.06299212598425197,0.0,3.25,3.0,0.104,0.0,0.015748031496062992,0.0,0.0,0.0,0.023622047244094488,0.007874015748031496,0.015748031496062992,25.865203961132018,25.199210816424184,3.968421052631579,4.0
5,2021/22,213,321.6946118504336,1.510303342020815,249.6467136150235,0.0,624.959394823238,167.906103286385,0.0,10.3125,0.0,118.21691176470588,0.0,8.991784037558686,0.0,135.62793427230048,0.0,4.947183098591549,0.0,52.32394366197183,0.0,10.205399061032864,0.0,0.0,0.0,3.732394366197183,0.0,0.0,0.0,1.1267605633802817,0.0,0.0,0.0,0.0,0.0,0.3755868544600939,0.0,0.0,0.0,0.755868544600939,0.0,0.04838709677419355,0.04838709677419355,0.0,0.06153846153846154,0.06153846153846154,0.0,3.0,3.0,0.07751937984496124,0.0,0.015384615384615385,0.007692307692307693,0.0,0.0,0.023076923076923078,0.0,0.015384615384615385,26.143028727833254,25.54410843724718,3.900523560209424,4.0
5,2022/23,203,282.26706635072605,1.3904781593631825,428.01231527093597,30.0,1887.0405359655858,365.35221674876846,0.0,45.833333333333336,0.0,243.49537037037038,0.0,51.86699507389162,0.0,185.30418719211823,0.0,65.07881773399015,0.0,86.87192118226601,0.0,7.8817733990147785,0.0,10.467980295566502,0.0,8.719211822660098,0.0,13.81527093596059,0.0,5.763546798029557,0.0,3.252463054187192,0.0,11.970443349753694,0.0,9.605911330049262,0.0,0.0,0.0,1.1625615763546797,1.0,0.034482758620689655,0.3399014778325123,0.0,0.07258064516129033,0.14516129032258066,0.0,4.0,4.0,0.14754098360655737,0.0,0.024193548387096774,0.024193548387096774,0.024193548387096774,0.016129032258064516,0.016129032258064516,0.008064516129032258,0.03225806451612903,26.39889057887137,24.905849374094423,3.9672131147540983,4.0
6,2016/17,320,456.2189008177682,1.4256840650555256,663.175,390.0,947.284774812979,614.91875,315.0,251.875,21.25,407.4119318181818,210.0,198.390625,0.0,280.72265625,92.5,58.6484375,0.0,170.54375,15.0,41.9921875,0.0,5.9140625,0.0,10.33671875,0.0,11.078125,0.0,0.375,0.0,0.375,0.0,0.9375,0.0,38.07421875,0.0,4.0,4.0,2.09375,1.0,0.39712918660287083,0.6650717703349283,0.0,0.2328767123287671,0.3698630136986301,0.0,,,0.10666666666666667,0.0,0.1187214611872146,0.0365296803652968,0.0547945205479452,0.0182648401826484,0.0319634703196347,0.045662100456621,0.0639269406392694,26.44110802749075,25.23229070730032,5.790996784565916,5.0
