Age9,Educ6,IMD10,NSSEC5,Motiva_POP,motivd_POP,inclus_a,comm1,happy,lifesat,lone,worthw,Eth7_2.0,Eth7_3.0,Eth7_4.0,Eth7_5.0,Eth7_6.0,Eth7_7.0,Gend3_2.0,Gend3_3.0,HHLiv12_2.0,HHLiv12_3.0,HHLiv12_4.0,HHLiv12_5.0,HHLiv12_6.0,HHLiv12_7.0,HHLiv12_8.0,HHLiv12_9.0,HHLiv12_10.0,HHLiv12_11.0,HHLiv12_12.0,WorkStat10_2.0,WorkStat10_3.0,WorkStat10_4.0,WorkStat10_5.0,WorkStat10_6.0,WorkStat10_7.0,WorkStat10_8.0,WorkStat10_9.0,WorkStat10_10.0,PREDS_Motiva_POP,PERTURBED_PREDS_Motiva_POP,DIFFERENCE_Motiva_POP,PREDS_motivd_POP,PERTURBED_PREDS_motivd_POP,DIFFERENCE_motivd_POP,PREDS_inclus_a,PERTURBED_PREDS_inclus_a,DIFFERENCE_inclus_a,PREDS_comm1,PERTURBED_PREDS_comm1,DIFFERENCE_comm1,PREDS_happy,PERTURBED_PREDS_happy,DIFFERENCE_happy,PREDS_lifesat,PERTURBED_PREDS_lifesat,DIFFERENCE_lifesat,PREDS_lone,PERTURBED_PREDS_lone,DIFFERENCE_lone,PREDS_worthw,PERTURBED_PREDS_worthw,DIFFERENCE_worthw
5.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5604302644146495,0.6436219447913167,0.08319168037666724,0.5604302644146495,0.6000353986388905,0.039605134224241056,0.5604302644146495,0.6018161365132221,0.041385872098572585,0.5604302644146495,0.5409483597407558,-0.019481904673893657,0.5604302644146495,0.580668504822471,0.020238240407821517,0.5604302644146495,0.582142093344893,0.021711828930243482,0.5604302644146495,0.5397874600338552,-0.020642804380794244,0.5604302644146495,0.5589524818807741,-0.001477782533875427
5.0,1.0,10.0,2.0,1.0,5.0,3.0,3.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.8877473722156489,0.9036160578186971,0.015868685603048216,0.8877473722156489,0.8796571993762682,-0.008090172839380738,0.8877473722156489,0.8957197035580402,0.007972331342391281,0.8877473722156489,0.8962839094292842,0.008536537213635231,0.8877473722156489,0.8791615219360861,-0.008585850279562823,0.8877473722156489,0.8871484083114676,-0.0005989639041813488
4.0,1.0,8.0,1.0,2.0,4.0,1.0,4.0,10.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8972742249706972,0.9252219607547648,0.027947735784067618,0.8972742249706972,0.9113315493269347,0.014057324356237522,,,,0.8972742249706972,0.8897854197720769,-0.007488805198620274,,,,0.8972742249706972,0.9051636646545416,0.007889439683844368,0.8972742249706972,0.8893262106463868,-0.00794801432431036,0.8972742249706972,0.8967201810075195,-0.0005540439631777083
2.0,3.0,4.0,4.0,1.0,5.0,1.0,1.0,7.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,0.8174249553006336,0.8053776802049426,-0.012047275095691035,0.8174249553006336,0.8294320777403379,0.012007122439704254,0.8174249553006336,0.8302869777658095,0.01286202246517587,0.8174249553006336,0.8046440000216222,-0.012780955279011463,0.8174249553006336,0.8165283103245188,-0.0008966449761148576
4.0,1.0,3.0,1.0,1.0,5.0,1.0,4.0,9.0,9.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8995963079299514,0.8922564575846778,-0.007339850345273624,0.8995963079299514,0.9068154449988372,0.0072191370688857726,0.8995963079299514,0.9073258288845969,0.007729520954645519,0.8995963079299514,0.8918062921457299,-0.007790015784221449,0.8995963079299514,0.899053378957636,-0.0005429289723153374
4.0,1.0,6.0,1.0,1.0,5.0,1.0,4.0,7.0,8.0,5.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8138735175214127,0.8016487637834814,-0.012224753737931304,0.8138735175214127,0.8260645033576262,0.012190985836213475,0.8138735175214127,0.8269327600977493,0.013059242576336616,,,,,,
4.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,7.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8906496273309021,0.90551802614363,0.014868398812727834,,,,0.8906496273309021,0.8827409950050562,-0.007908632325845932,0.8906496273309021,0.8984394175343564,0.007789790203454272,0.8906496273309021,0.8989905678524945,0.0083409405215924,0.8906496273309021,0.8822563191900732,-0.008393308140828948,0.8906496273309021,0.8900642317050053,-0.0005853956258968784
4.0,1.0,9.0,1.0,1.0,3.0,2.0,3.0,9.0,9.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.7827784907955915,0.8091715835154933,0.026393092719901867,0.7827784907955915,0.8103155461228807,0.027537055327289228,0.7827784907955915,0.7690908594784082,-0.013687631317183313,0.7827784907955915,0.7964968954871607,0.013718404691569264,0.7827784907955915,0.7974765630118137,0.014698072216222213,0.7827784907955915,0.7682597474441005,-0.014518743351490948,,,
6.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,5.0,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6404744120495011,0.6770238414927479,0.036549429443246795,0.6404744120495011,0.6786453826443731,0.03817097059487207,0.6404744120495011,0.6221482504636553,-0.018326161585845768,0.6404744120495011,0.659267946407772,0.018793534358270914,0.6404744120495011,0.6606267569094998,0.020152344859998728,0.6404744120495011,0.6210488458292197,-0.019425566220281354,0.6404744120495011,0.6390924333868537,-0.0013819786626473318
5.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8959576211902591,0.9101770778243061,0.014219456634047,,,,0.8959576211902591,0.8883847738517852,-0.007572847338473965,,,,,,,,,,,,
2.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,5.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6484116043145837,0.7231769561461481,0.07476535183156441,0.6484116043145837,0.684551552556029,0.036139948241445286,,,,0.6484116043145837,0.6302564618254439,-0.01815514248913974,0.6484116043145837,0.6670059515952257,0.01859434728064202,0.6484116043145837,0.66834942723453,0.01993782291994628,0.6484116043145837,0.6291665870271379,-0.019245017287445765,0.6484116043145837,0.6470433218896865,-0.0013682824248971714
4.0,1.0,7.0,1.0,1.0,5.0,2.0,3.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.6663675311850112,0.7030639459539659,0.03669641476895469,0.6663675311850112,0.6486371548664525,-0.017730376318558783,0.6663675311850112,0.6844743511797797,0.018106819994768486,0.6663675311850112,0.6857805508713668,0.01941301968635556,0.6663675311850112,0.6475711634608526,-0.018796367724158602,0.6663675311850112,0.6650330287179724,-0.0013345024670388117
7.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,9.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8717240412767013,0.9058939565043562,0.03416991522765489,0.8717240412767013,0.888844600312987,0.01712055903628562,,,,0.8717240412767013,0.8626577096746156,-0.009066331602085698,0.8717240412767013,0.8806814171371402,0.008957375860438876,0.8717240412767013,0.8813162064220211,0.009592165145319798,,,,0.8717240412767013,0.8710519980515472,-0.0006720432251541286
6.0,1.0,9.0,2.0,3.0,3.0,3.0,2.0,6.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7384194479560249,0.79994980859921,0.06153036064318518,0.7384194479560249,0.7686090783206373,0.03018963036461242,0.7384194479560249,0.7699270634585645,0.031507615502539665,0.7384194479560249,0.7229260334979765,-0.015493414458048416,0.7384194479560249,0.7540591164413711,0.01563966848534626,0.7384194479560249,0.7551802855343367,0.016760837578311816,0.7384194479560249,0.721988824252955,-0.016430623703069913,0.7384194479560249,0.737259512847338,-0.0011599351086868381
4.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,8.0,7.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6185075064554068,0.6966570211027884,0.07814951464738162,0.6185075064554068,0.6560909783376078,0.037583471882201014,0.6185075064554068,0.657764489462556,0.03925698300714919,0.6185075064554068,0.5997613476069114,-0.018746158848495398,0.6185075064554068,0.6377999470678792,0.019292440612472483,0.6185075064554068,0.6391975163051088,0.02069000984970204,0.6185075064554068,0.5986388271203537,-0.019868679335053097,0.6185075064554068,0.6170915709630093,-0.001415935492397491
3.0,1.0,5.0,1.0,2.0,5.0,2.0,4.0,7.0,7.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8354645435842231,0.877940776196378,0.04247623261215494,,,,0.8354645435842231,0.8575381580864588,0.022073614502235772,0.8354645435842231,0.824351834855834,-0.011112708728389098,0.8354645435842231,0.8465080577582267,0.011043514174003621,0.8354645435842231,0.8472931288943182,0.011828585310095119,0.8354645435842231,0.8236740226993243,-0.011790520884898736,0.8354645435842231,0.8346385706665598,-0.0008259729176632868
5.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,9.0,10.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5561398275535335,0.6396213584790629,0.08348153092552935,0.5561398275535335,0.595852760956179,0.03971293340264548,0.5561398275535335,0.5976396336760399,0.041499806122506366,0.5561398275535335,0.5366249920534205,-0.019514835500113015,0.5561398275535335,0.5764263061015,0.020286478547966502,,,,0.5561398275535335,0.5354625479639874,-0.020677279589546127,,,
6.0,1.0,3.0,2.0,5.0,3.0,3.0,3.0,8.0,8.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22661957789283835,0.2933254744056627,0.06670589651282435,0.22661957789283835,0.25639435095334306,0.029774773060504717,0.22661957789283835,0.257812629324305,0.03119305143146664,0.22661957789283835,0.21311576027610651,-0.013503817616731834,0.22661957789283835,0.24142395830828753,0.014804380415449181,0.22661957789283835,0.2425345707077058,0.01591499281486744,,,,0.22661957789283835,0.22557031821675008,-0.0010492596760882655
4.0,1.0,9.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6942481052623738,0.7628315116442222,0.06858340638184846,0.6942481052623738,0.7276554353845041,0.03340733012213026,0.6942481052623738,0.729124480059574,0.03487637479720018,0.6942481052623738,0.6772818340012983,-0.016966271261075527,0.6942481052623738,0.711496904533513,0.017248799271139204,0.6942481052623738,0.7127381859368075,0.018490080674433695,0.6942481052623738,0.6762593722358551,-0.01798873302651871,0.6942481052623738,0.6929737403903539,-0.0012743648720199285
3.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,7.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.8047134821335749,0.8290235380022373,0.024310055868662417,0.8047134821335749,0.830073485248842,0.025360003115267093,0.8047134821335749,0.7920408259673529,-0.01267265616622193,0.8047134821335749,0.8173698050795771,0.012656322946002274,0.8047134821335749,0.8182719160680939,0.013558433934519054,0.8047134821335749,0.7912698992520202,-0.013443582881554672,0.8047134821335749,0.8037693960744674,-0.0009440860591074518
4.0,1.0,3.0,1.0,2.0,5.0,2.0,3.0,8.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8879417428423895,0.9181970111114662,0.030255268269076763,,,,0.8879417428423895,0.9037859290780617,0.015844186235672186,0.8879417428423895,0.8798636827806258,-0.008078060061763703,0.8879417428423895,0.8959018884480326,0.007960145605643176,0.8879417428423895,0.8964652225488234,0.008523479706433967,0.8879417428423895,0.8793687391905256,-0.008573003651863864,0.8879417428423895,0.8873436844583186,-0.0005980583840708986
4.0,3.0,5.0,3.0,3.0,2.0,2.0,4.0,6.0,7.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3716746517135585,0.4559077618842915,0.08423311017073298,0.3716746517135585,0.41039443103125045,0.03871977931769194,0.3716746517135585,0.4121923749531431,0.04051772323958458,0.3716746517135585,0.3534778681363486,-0.018196783577209885,0.3716746517135585,0.3911622449869194,0.019487593273360915,0.3716746517135585,0.39260518191341837,0.020930530199859854,0.3716746517135585,0.35241043048559906,-0.019264221227959455,0.3716746517135585,0.3702753311493973,-0.0013993205641611994
4.0,1.0,8.0,1.0,2.0,4.0,2.0,3.0,7.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8687453001535094,0.9036209596512559,0.034875659497746514,0.8687453001535094,0.8862115268085359,0.017466226655026507,0.8687453001535094,0.8869581750085407,0.018212874855031314,0.8687453001535094,0.8595023680485366,-0.009242932104972734,0.8687453001535094,0.8778815396592897,0.009136239505780352,0.8687453001535094,0.8785291700951124,0.009783869941603074,0.8687453001535094,0.8589369877430892,-0.009808312410420128,0.8687453001535094,0.8680600131884852,-0.0006852869650241233
3.0,1.0,3.0,1.0,2.0,4.0,3.0,4.0,8.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6745035797337688,0.7458948473821906,0.07139126764842174,0.6745035797337688,0.709164495673218,0.0346609159394492,0.6745035797337688,0.7106936258340795,0.036190046100310624,0.6745035797337688,0.6569830118492831,-0.01752056788448575,0.6745035797337688,0.6923726863384525,0.01786910660468366,0.6745035797337688,0.6936608225940165,0.01915724286024767,0.6745035797337688,0.6559289095304274,-0.01857467020334147,0.6745035797337688,0.6731856600945654,-0.0013179196392034687
7.0,5.0,10.0,2.0,2.0,3.0,2.0,3.0,8.0,8.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6271349360912409,0.7043618716712521,0.07722693558001115,0.6271349360912409,0.6643297353565157,0.0371947992652748,0.6271349360912409,0.665983565848384,0.038848629757143094,0.6271349360912409,0.6085444053049722,-0.01859053078626871,0.6271349360912409,0.6462406224400614,0.019105686348820483,0.6271349360912409,0.6476236167174664,0.02048868062622544,0.6271349360912409,0.6074303945321826,-0.01970454155905832,0.6271349360912409,0.625731645318505,-0.0014032907727359323
3.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,6.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.9228331206804313,0.9341100138087949,0.011276893128363552,0.9228331206804313,0.917035299547283,-0.0057978211331483065,0.9228331206804313,0.9285142701602038,0.005681149479772496,0.9228331206804313,0.9289151231556226,0.006082002475191306,0.9228331206804313,0.9166789953023469,-0.006154125378084463,0.9228331206804313,0.9224050056796685,-0.0004281150007627854
7.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,7.0,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6158501520856637,0.6942749546688419,0.07842480258317819,0.6158501520856637,0.6535487766767282,0.037698624591064434,0.6158501520856637,0.6552281577838702,0.039378005698206486,0.6158501520856637,0.5970584827970117,-0.018791669288652058,0.6158501520856637,0.6351977159818519,0.01934756389618819,0.6158501520856637,0.6365996050783936,0.0207494529927299,0.6158501520856637,0.5959334888756627,-0.019916663210001073,0.6158501520856637,0.6144305020764578,-0.0014196500092059638
4.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,5.0,4.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6815296462403149,0.751946608320524,0.07041696208020909,0.6815296462403149,0.7157576724826711,0.03422802624235621,0.6815296462403149,0.7172659580715399,0.035736311831225054,0.6815296462403149,0.6641989886249852,-0.017330657615329703,0.6815296462403149,0.6991850577699085,0.0176554115295936,0.6815296462403149,0.7004570095132947,0.018927363272979836,,,,0.6815296462403149,0.6802266878882174,-0.001302958352097483
3.0,1.0,3.0,1.0,3.0,5.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5220644174665907,0.6074309294224559,0.0853665119558652,,,,0.5220644174665907,0.5642539247129456,0.04218950724635484,0.5220644174665907,0.5023919053859992,-0.01967251208059151,0.5220644174665907,0.5426274824053493,0.02056306493875859,0.5220644174665907,0.5441298019680308,0.022065384501440133,0.5220644174665907,0.5012234042332436,-0.020841013233347083,0.5220644174665907,0.5205679933993146,-0.0014964240672761253
6.0,1.0,9.0,1.0,2.0,2.0,2.0,4.0,7.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7212190986295971,0.7856207871158142,0.06440168848621708,0.7212190986295971,0.7527291102732171,0.031510011643619995,0.7212190986295971,0.7541086096291878,0.0328895109995907,0.7212190986295971,0.7051137538642441,-0.01610534476535297,0.7212190986295971,0.7375216081731186,0.016302509543521526,0.7212190986295971,0.7386920416120322,0.01747294298243507,0.7212190986295971,0.7041409517924221,-0.017078146837175012,0.7212190986295971,0.7200118117084988,-0.0012072869210982828
4.0,1.0,1.0,4.0,1.0,5.0,2.0,3.0,10.0,7.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.6432847981973122,0.6813058600276299,0.038021061830317726,0.6432847981973122,0.6250180190548256,-0.018266779142486644,,,,0.6432847981973122,0.6633624121247533,0.020077613927441118,0.6432847981973122,0.6239219169603754,-0.019362881236936857,,,
4.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,6.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4930711591315254,0.579444592777509,0.08637343364598365,0.4930711591315254,0.5336956060700213,0.04062444693849593,0.4930711591315254,0.5355430809068596,0.042471921775334265,0.4930711591315254,0.4734089945252102,-0.019662164606315202,0.4930711591315254,0.5137197272083699,0.02064856807684451,0.4930711591315254,0.5152321714362481,0.022161012304722727,0.4930711591315254,0.4722439294396574,-0.02082722969186801,0.4930711591315254,0.4915723638536542,-0.0014987952778711677
7.0,2.0,8.0,1.0,2.0,4.0,3.0,2.0,9.0,8.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746152358659728,0.8295962308141932,0.054980994948220396,0.7746152358659728,0.8017489851267339,0.027133749260761064,0.7746152358659728,0.8029266070448513,0.028311371178878497,0.7746152358659728,0.7605705546978143,-0.01404468116815849,0.7746152358659728,0.7887100259564781,0.014094790090505294,0.7746152358659728,0.7897172829158166,0.015102047049843748,,,,0.7746152358659728,0.7735665869450612,-0.00104864892091161
3.0,1.0,9.0,1.0,3.0,4.0,2.0,4.0,5.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8265568786745253,0.8709775708663776,0.044420692191852296,0.8265568786745253,0.8486591660181513,0.02210228734362596,0.8265568786745253,0.849610407011567,0.023053528337041662,0.8265568786745253,0.8149757841260078,-0.011581094548517523,0.8265568786745253,0.8380823978101344,0.011525519135609064,0.8265568786745253,0.8389023626413826,0.012345483966857307,0.8265568786745253,0.8142699423759768,-0.01228693629854849,0.8265568786745253,0.8256955183477525,-0.0008613603267728642
3.0,2.0,2.0,2.0,1.0,5.0,1.0,3.0,3.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.8903068939532123,0.8823767474403057,-0.007930146512906577,0.8903068939532123,0.8981183065742834,0.007811412621071101,0.8903068939532123,0.8986710029643594,0.008364109011147147,0.8903068939532123,0.8818907674954591,-0.008416126457753137,0.8903068939532123,0.8897198907235558,-0.0005870032296564354
6.0,1.0,5.0,2.0,3.0,5.0,3.0,2.0,8.0,9.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5446064685021271,0.6288093867946635,0.08420291829253634,,,,0.5446064685021271,0.5863826217696565,0.04177615326752937,0.5446064685021271,0.5250176351705425,-0.019588833331584676,0.5446064685021271,0.5650077748719269,0.020401306369799754,0.5446064685021271,0.5664953111239118,0.0218888426217847,0.5446064685021271,0.5238519094372925,-0.020754559064834588,0.5446064685021271,0.54311885676635,-0.0014876117357771612
6.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,7.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.8299551652188298,0.851702097144539,0.0217469319257092,0.8299551652188298,0.8526375331180862,0.022682367899256373,0.8299551652188298,0.8185511680914644,-0.011403997127365395,0.8299551652188298,0.8412982221513906,0.011343056932560769,0.8299551652188298,0.8421049699086021,0.012149804689772226,0.8299551652188298,0.8178559175368516,-0.012099247681978231,0.8299551652188298,0.8291071922976583,-0.0008479729211715581
4.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,8.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.5866224148495256,0.625444850518172,0.038822435668646404,0.5866224148495256,0.6271827493376934,0.04056033448816776,0.5866224148495256,0.5674053022046943,-0.01921711264483128,0.5866224148495256,0.60650145766501,0.01987904281548436,0.5866224148495256,0.6079455586435972,0.02132314379407163,0.5866224148495256,0.5662576622736863,-0.02036475257583925,0.5866224148495256,0.5851675086826191,-0.0014549061669064667
