Age9,Educ6,IMD10,NSSEC5,Motiva_POP,motivd_POP,inclus_a,comm1,happy,lifesat,lone,worthw,Eth7_2.0,Eth7_3.0,Eth7_4.0,Eth7_5.0,Eth7_6.0,Eth7_7.0,Gend3_2.0,Gend3_3.0,HHLiv12_2.0,HHLiv12_3.0,HHLiv12_4.0,HHLiv12_5.0,HHLiv12_6.0,HHLiv12_7.0,HHLiv12_8.0,HHLiv12_9.0,HHLiv12_10.0,HHLiv12_11.0,HHLiv12_12.0,WorkStat10_2.0,WorkStat10_3.0,WorkStat10_4.0,WorkStat10_5.0,WorkStat10_6.0,WorkStat10_7.0,WorkStat10_8.0,WorkStat10_9.0,WorkStat10_10.0,PREDS_inclus_a,PERTURBED_PREDS_inclus_a,DIFFERENCE_inclus_a,PREDS_comm1,PERTURBED_PREDS_comm1,DIFFERENCE_comm1,PREDS_happy,PERTURBED_PREDS_happy,DIFFERENCE_happy,PREDS_lifesat,PERTURBED_PREDS_lifesat,DIFFERENCE_lifesat,PREDS_lone,PERTURBED_PREDS_lone,DIFFERENCE_lone,PREDS_worthw,PERTURBED_PREDS_worthw,DIFFERENCE_worthw
6.0,1.0,5.0,2.0,3.0,5.0,3.0,2.0,8.0,9.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5446064685021271,0.49466017254496913,-0.04994629595715799,0.5446064685021271,0.5216406569078931,-0.022965811594234053,0.5446064685021271,0.5545763550103334,0.009969886508206294,0.5446064685021271,0.555901091113706,0.011294622611578875,0.5446064685021271,0.5267938528923972,-0.01781261560972991,0.5446064685021271,0.543877642378932,-0.0007288261231951365
6.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,7.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8299551652188298,0.7998004940680083,-0.030154671150821488,0.8299551652188298,0.8165318411097029,-0.013423324109126944,0.8299551652188298,0.8355641628613807,0.00560899764255085,0.8299551652188298,0.8362998905352228,0.006344725316392963,0.8299551652188298,0.8196068614200663,-0.010348303798763503,0.8299551652188298,0.829540080556881,-0.0004150846619488391
4.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,8.0,5.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5866224148495256,0.5373697614399797,-0.04925265340954588,0.5866224148495256,0.5640794662093332,-0.02254294864019235,0.5866224148495256,0.5963542159866012,0.009731801137075613,0.5866224148495256,0.5976448472430985,0.011022432393572923,0.5866224148495256,0.5691530883957453,-0.0174693264537803,0.5866224148495256,0.5859097038171066,-0.0007127110324189889
4.0,1.0,3.0,1.0,3.0,4.0,3.0,4.0,8.0,8.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6850028868050396,0.6402842191386535,-0.0447186676663861,0.6850028868050396,0.6647589816218277,-0.020243905183211952,0.6850028868050396,0.6936282090376624,0.0086253222326228,0.6850028868050396,0.6947670066294928,0.009764119824453132,0.6850028868050396,0.669347691725943,-0.01565519507909663,0.6850028868050396,0.6843685316517714,-0.0006343551532682623
3.0,1.0,8.0,1.0,2.0,5.0,2.0,4.0,8.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947073547721107,0.8742962672600824,-0.02041108751202836,0.8947073547721107,0.8856915593345638,-0.009015795437546936,0.8947073547721107,0.8984418336725003,0.0037344789003895817,0.8947073547721107,0.898930260409359,0.004222905637248253,0.8947073547721107,0.8877667541697756,-0.006940600602335145,,,
6.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5434603930626694,0.49350530068568577,-0.04995509237698359,0.5434603930626694,0.5204876732310024,-0.022972719831666932,0.5434603930626694,0.5534347964937337,0.009974403431064371,0.5434603930626694,0.5547602019549056,0.011299808892236252,,,,0.5434603930626694,0.5427312727890768,-0.0007291202735925095
3.0,1.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9278355184600438,0.9132235050874151,-0.01461201337262863,0.9278355184600438,0.9214071820563152,-0.0064283364037285295,0.9278355184600438,0.9304863094849378,0.0026507910248940725,0.9278355184600438,0.930832488276251,0.002996969816207229,0.9278355184600438,0.9228904332450181,-0.00494508521502568,0.9278355184600438,0.9276385311987877,-0.00019698726125605415
3.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,7.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7825463565853725,0.746551855999988,-0.03599450058538456,0.7825463565853725,0.7664337858615763,-0.016112570723796238,0.7825463565853725,0.789322194542119,0.006775837956746522,0.7825463565853725,0.7902128740595672,0.007666517474194667,0.7825463565853725,0.7701120732120164,-0.01243428337335617,0.7825463565853725,0.7820459364003552,-0.0005004201850172807
4.0,1.0,9.0,1.0,1.0,4.0,2.0,4.0,9.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8860594523218382,0.8642263578302574,-0.021833094491580884,0.8860594523218382,0.8764054614265397,-0.009653990895298503,0.8860594523218382,0.8900629634556096,0.004003511133771398,0.8860594523218382,0.8905867795622969,0.004527327240458678,0.8860594523218382,0.878626136915803,-0.007433315406035201,0.8860594523218382,0.8857624694214605,-0.000296982900377718
3.0,1.0,7.0,2.0,2.0,5.0,3.0,3.0,7.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802000728382816,0.7682728842642281,-0.03372784411858787,0.802000728382816,0.7869371841664884,-0.015063544216327607,0.802000728382816,0.808318854779642,0.0063181263968260515,0.802000728382816,0.809148641123155,0.007147912740338991,0.802000728382816,0.7903808879899874,-0.011619840392828595,0.802000728382816,0.8015337236746756,-0.00046700470814042827
4.0,1.0,5.0,1.0,2.0,5.0,2.0,3.0,10.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8925324213914163,0.8717601512896276,-0.020772270101788726,0.8925324213914163,0.8833546743752058,-0.009177747016210547,,,,0.8925324213914163,0.8968324974866237,0.004300076095207439,0.8925324213914163,0.8854668076869773,-0.007065613704439033,0.8925324213914163,0.8922502584246993,-0.00028216296671701446
2.0,1.0,9.0,2.0,5.0,5.0,5.0,3.0,8.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.6138197068942596,0.5917276830955231,-0.022092023798736427,0.6138197068942596,0.6233223588124557,0.009502651918196103,0.6138197068942596,0.6245810442860145,0.010761337391754888,0.6138197068942596,0.5967095789366026,-0.017110127957656984,,,
2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,8.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7980496486366506,0.7638469445530739,-0.03420270408357673,0.7980496486366506,0.7827669309660023,-0.015282717670648371,0.7980496486366506,0.804463114049002,0.006413465412351327,0.7980496486366506,0.8053055715019155,0.0072559228652648855,0.7980496486366506,0.786259730588465,-0.011789918048185632,0.7980496486366506,0.797575676969859,-0.0004739716667916394
7.0,1.0,8.0,2.0,2.0,2.0,2.0,3.0,9.0,10.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111061632777659,0.5625955425856851,-0.048510620692080786,0.6111061632777659,0.5889628566490988,-0.022143306628667148,0.6111061632777659,0.6206343192011249,0.009528155923358983,,,,0.6111061632777659,0.5939553392459359,-0.017150824031829992,,,
6.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,6.0,5.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006481923573267,0.4507430654425422,-0.04990512691478449,0.5006481923573267,0.47759202076418805,-0.023056171593138663,0.5006481923573267,0.5107158389347616,0.010067646577434863,0.5006481923573267,0.5120562481514545,0.011408055794127736,0.5006481923573267,0.4827492100749399,-0.01789898228238679,0.5006481923573267,0.4999136151343562,-0.0007345772229704894
3.0,1.0,6.0,1.0,2.0,4.0,2.0,4.0,9.0,9.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8929029710410498,0.872192067799187,-0.020710903241862755,0.8929029710410498,0.8837527474395209,-0.00915022360152884,0.8929029710410498,0.8966940577952934,0.0037910867542436666,0.8929029710410498,0.8971899282939305,0.004286957252880752,0.8929029710410498,0.885858604093672,-0.007044366947377756,,,
4.0,1.0,7.0,2.0,3.0,5.0,3.0,2.0,8.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942841241667209,0.7596357631395869,-0.03464836102713398,0.7942841241667209,0.7787954332873053,-0.015488690879415623,0.7942841241667209,0.8007873226048738,0.006503198438152946,0.7942841241667209,0.8016417120167499,0.007357587850029046,0.7942841241667209,0.7823343323715282,-0.011949791795192732,0.7942841241667209,0.7938035983349976,-0.00048052583172331076
3.0,1.0,3.0,1.0,1.0,5.0,2.0,3.0,7.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9019510874775719,0.8827602021345413,-0.019190885343030595,0.9019510874775719,0.8934817010124522,-0.008469386465119744,0.9019510874775719,0.9054557971153169,0.0035047096377449627,0.9019510874775719,0.9059140238941117,0.003962936416539775,0.9019510874775719,0.8954321680488782,-0.006518919428693759,0.9019510874775719,0.9016909299784102,-0.00026015749916175057
3.0,1.0,4.0,1.0,2.0,5.0,2.0,4.0,10.0,10.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7585539442446801,0.7200089913597741,-0.038544952884906,0.7585539442446801,0.7412514319103323,-0.017302512334347875,,,,,,,0.7585539442446801,0.7451944545419361,-0.013359489702744032,0.7585539442446801,0.7580153843591851,-0.0005385598854950047
3.0,1.0,2.0,4.0,1.0,5.0,4.0,4.0,9.0,8.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.918938245169333,0.9027135903454677,-0.01622465482386526,0.918938245169333,0.9117926959173456,-0.007145549251987404,0.918938245169333,0.921888342417095,0.0029500972477620735,0.918938245169333,0.9222737624516728,0.0033355172823398282,0.918938245169333,0.9134403515290995,-0.005497893640233453,0.918938245169333,0.9187190986321171,-0.00021914653721588628
2.0,1.0,5.0,1.0,2.0,5.0,3.0,4.0,8.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8575252120947544,0.8312656582968857,-0.026259553797868707,0.8575252120947544,0.845874103362609,-0.011651108732145365,0.8575252120947544,0.8623756001686315,0.004850388073877054,0.8575252120947544,0.8630110340459205,0.005485821951166092,0.8575252120947544,0.8485485504644977,-0.008976661630256677,0.8575252120947544,0.8571658446402917,-0.00035936745446274454
7.0,3.0,9.0,2.0,3.0,5.0,1.0,3.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.774637886976683,0.7377729805315404,-0.03686490644514262,0.774637886976683,0.7581204512542304,-0.016517435722452567,,,,,,,,,,,,
4.0,5.0,9.0,2.0,1.0,4.0,2.0,4.0,9.0,8.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924209356222434,0.9089351732128876,-0.015274183009546416,0.924209356222434,0.9174867310842457,-0.006722625138188332,0.924209356222434,0.9269828635001452,0.0027735072777111958,0.924209356222434,0.9273451271596825,0.003135770937248483,0.924209356222434,0.9190374700924339,-0.005171886130000192,0.924209356222434,0.9240032813800472,-0.000206074842386883
6.0,1.0,6.0,1.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467202078072143,0.5997423712318969,-0.0469778365753174,0.6467202078072143,0.6253615727900284,-0.021358635017185934,0.6467202078072143,0.655867166000309,0.009146958193094745,0.6467202078072143,0.6570769307038562,0.010356722896641912,0.6467202078072143,0.6301895500869433,-0.016530657720270958,0.6467202078072143,0.6460485936403569,-0.0006716141668573483
7.0,2.0,5.0,3.0,2.0,4.0,2.0,2.0,8.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7490339291871909,0.7095511079162587,-0.03948282127093217,0.7490339291871909,0.7312908632822059,-0.017743065904984978,0.7490339291871909,0.7565291195660659,0.007495190378875027,0.7490339291871909,0.7575158472825689,0.008481918095378016,0.7490339291871909,0.7353314765984647,-0.013702452588726266,0.7490339291871909,0.7484811753575212,-0.0005527538296696832
2.0,2.0,5.0,4.0,4.0,2.0,3.0,2.0,7.0,6.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3726917245339287,0.3271842356871481,-0.045507488846780575,0.3726917245339287,0.3513817132439562,-0.021310011289972508,0.3726917245339287,0.38215547120613474,0.009463746672206064,0.3726917245339287,0.3834228773428188,0.010731152808890143,0.3726917245339287,0.35610505122744907,-0.016586673306479616,0.3726917245339287,0.37200502667726754,-0.0006866978566611448
3.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,7.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7451827842994807,0.7053324373312436,-0.03985034696823708,0.7451827842994807,0.7272665841120373,-0.017916200187443443,0.7451827842994807,0.7527550254729958,0.007572241173515071,0.7451827842994807,0.7537520700351901,0.008569285735709364,0.7451827842994807,0.7313454801280382,-0.013837304171442466,0.7451827842994807,0.7446244402147852,-0.0005583440846954613
2.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,8.0,7.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81721831007493,0.7853890167850233,-0.03182929328990669,0.81721831007493,0.8030281605843348,-0.01419014949059516,0.81721831007493,0.823157919079588,0.005939609004658064,0.81721831007493,0.8239374591482014,0.006719149073271424,0.81721831007493,0.806275812479093,-0.010942497595836986,0.81721831007493,0.8167789980234712,-0.0004393120514587512
3.0,1.0,6.0,1.0,3.0,2.0,1.0,4.0,7.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7762650442164555,0.7395768259595379,-0.03668821825691759,0.7762650442164555,0.7598298922365476,-0.016435151979907858,0.7762650442164555,0.7831823784064358,0.0069173341899803065,0.7762650442164555,0.7840919149023661,0.007826870685910592,0.7762650442164555,0.7635800993599366,-0.012684944856518832,0.7762650442164555,0.7757543112314375,-0.0005107329850180253
4.0,4.0,3.0,1.0,4.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043518610337242,0.2636814395871533,-0.040670421446570904,0.3043518610337242,0.28517305268835497,-0.019178808345369225,0.3043518610337242,0.312945972910371,0.008594111876646826,0.3043518610337242,0.31410053727035275,0.009748676236628562,0.3043518610337242,0.28940350103770196,-0.014948359996022231,0.3043518610337242,0.303730114534942,-0.0006217464987822163
5.0,3.0,6.0,1.0,1.0,4.0,2.0,3.0,8.0,8.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8198658900929724,0.788378252538141,-0.031487637554831416,0.8198658900929724,0.8058324477180212,-0.014033442374951188,0.8198658900929724,0.8257378101893773,0.0058719200964049145,0.8198658900929724,0.826508374701662,0.006642484608689658,0.8198658900929724,0.8090448576351656,-0.010821032457806745,0.8198658900929724,0.8194315354199467,-0.0004343546730256609
5.0,1.0,4.0,1.0,5.0,3.0,5.0,3.0,6.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38139150955381096,0.3598694249946456,-0.021522084559165378,0.38139150955381096,0.3909384963676301,0.009546986813819158,0.38139150955381096,0.3922165398584565,0.010825030304645544,0.38139150955381096,0.3646427149093435,-0.016748794644467435,0.38139150955381096,0.38069851005530214,-0.0006929994985088173
5.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,6.0,5.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071408103435296,0.664023488052993,-0.04311732229053655,0.7071408103435296,0.687670941047015,-0.01946986929651462,0.7071408103435296,0.7154117900929642,0.008270979749434582,0.7071408103435296,0.716502711139354,0.00936190079582444,0.7071408103435296,0.6920912994414417,-0.015049510902087948,0.7071408103435296,0.7065319376164932,-0.0006088727270363581
6.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,7.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056075969637227,0.8870427624070943,-0.018564834556628385,0.9056075969637227,0.8974181346111268,-0.008189462352595878,0.9056075969637227,0.9089947938886935,0.0033871969249708034,0.9056075969637227,0.9094375837968612,0.00382998683313851,0.9056075969637227,0.8993046446862195,-0.006302952277503215,0.9056075969637227,0.9053561233906319,-0.0002514735730908546
7.0,3.0,9.0,2.0,2.0,2.0,2.0,4.0,8.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6943686262402141,0.6503007926307053,-0.04406783360950883,0.6943686262402141,0.6744405616616115,-0.019928064578602633,0.6943686262402141,0.7028487426457746,0.008480116405560456,0.6943686262402141,0.7039678944614021,0.009599268221187951,0.6943686262402141,0.678960751354226,-0.01540787488598816,0.6943686262402141,0.6937446996733062,-0.0006239265669079064
4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,8.0,6.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44149269113116063,0.39284526494182304,-0.048647426189337595,0.44149269113116063,0.41887556626102707,-0.022617124870133565,0.44149269113116063,0.45144621553534897,0.00995352440418834,0.44149269113116063,0.45277501746472293,0.011282326333562298,0.44149269113116063,0.4239132139391189,-0.017579477192041726,0.44149269113116063,0.44076829674334134,-0.0007243943878192938
3.0,1.0,8.0,1.0,1.0,5.0,2.0,5.0,9.0,9.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9339636353601043,0.9204861184782155,-0.013477516881888807,,,,0.9339636353601043,0.9364047533686739,0.0024411180085696094,0.9339636353601043,0.9367234625925395,0.0027598272324351747,0.9339636353601043,0.9294065305548066,-0.004557104805297696,,,
7.0,6.0,6.0,2.0,2.0,4.0,3.0,2.0,10.0,10.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5637097465924447,0.5139888769703537,-0.04972086962209099,0.5637097465924447,0.5408951847096475,-0.02281456188279718,,,,,,,,,,0.5637097465924447,0.562986960622043,-0.0007227859704016515
4.0,5.0,2.0,1.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6916181687722617,0.6473551648190438,-0.044263003953217916,0.6916181687722617,0.6715955848606169,-0.020022583911644798,0.6916181687722617,0.7001416439562053,0.008523475183943585,0.6916181687722617,0.7012666579504797,0.009648489178218034,0.6916181687722617,0.6761363071877077,-0.015481861584554002,0.6916181687722617,0.6909911260669207,-0.0006270427053409744
4.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,6.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8513764047089948,0.8242158758215088,-0.02716052888748599,0.8513764047089948,0.8393166873954602,-0.012059717313534613,0.8513764047089948,0.8564010680786165,0.005024663369621707,0.8513764047089948,0.8570595149961222,0.005683110287127424,0.8513764047089948,0.8420836782675098,-0.009292726441484933,0.8513764047089948,0.8510042227265865,-0.0003721819824082928
5.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,7.0,8.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2696576053583734,0.23207667786627242,-0.037580927492100985,0.2696576053583734,0.25187348192174086,-0.01778412343663255,0.2696576053583734,0.2776630718346833,0.008005466476309897,0.2696576053583734,0.2787402762441224,0.009082670885748989,,,,0.2696576053583734,0.269079319331812,-0.0005782860265614032
6.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7749232747103183,0.7380892680259837,-0.036834006684334564,0.7749232747103183,0.7584202327012609,-0.01650304200905739,0.7749232747103183,0.7818704360967179,0.006947161386399614,0.7749232747103183,0.7827839497060897,0.007860674995771366,0.7749232747103183,0.7621855621131917,-0.012737712597126638,0.7749232747103183,0.7744103689058588,-0.000512905804459507
