Age9,Gend3,Eth7,Disab2_POP,Educ6,NSSEC5,IMD10,WorkStat8,Child4,HHLiv9,Motiva_POP,motivd_POP,inclus_a,inclus_b,inclus_c,anxious,comm1,comm2,happy,indev,indevtry,lone,worthw,PREDS_Motiva_POP,PERTURBED_PREDS_Motiva_POP,DIFFERENCE_Motiva_POP,PREDS_motivd_POP,PERTURBED_PREDS_motivd_POP,DIFFERENCE_motivd_POP,PREDS_indev,PERTURBED_PREDS_indev,DIFFERENCE_indev,PREDS_indevtry,PERTURBED_PREDS_indevtry,DIFFERENCE_indevtry,PREDS_inclus_a,PERTURBED_PREDS_inclus_a,DIFFERENCE_inclus_a,PREDS_inclus_b,PERTURBED_PREDS_inclus_b,DIFFERENCE_inclus_b,PREDS_inclus_c,PERTURBED_PREDS_inclus_c,DIFFERENCE_inclus_c,PREDS_comm1,PERTURBED_PREDS_comm1,DIFFERENCE_comm1,PREDS_comm2,PERTURBED_PREDS_comm2,DIFFERENCE_comm2,PREDS_anxious,PERTURBED_PREDS_anxious,DIFFERENCE_anxious,PREDS_happy,PERTURBED_PREDS_happy,DIFFERENCE_happy,PREDS_lone,PERTURBED_PREDS_lone,DIFFERENCE_lone,PREDS_worthw,PERTURBED_PREDS_worthw,DIFFERENCE_worthw,labels
1,1,0,0,0,0,2,0,0,3,1.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,5.0,3.0,4.0,3.0,6.0,,,,0.9935035,0.98623013,-0.007273376,0.9935035,0.9935035,0.0,0.9935035,0.9935035,0.0,0.9935035,0.98939836,-0.0041051507,0.9935035,0.9858106,-0.007692933,0.9935035,0.99442446,0.00092095137,0.9935035,0.9935035,0.0,0.9935035,0.9935035,0.0,0.9935035,0.99571085,0.0022073388,0.9935035,0.99142927,-0.0020742416,0.9935035,0.98830986,-0.0051936507,0.9935035,0.97385037,-0.019653141,10
4,0,0,0,0,0,2,3,0,5,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,6.0,3.0,3.0,4.0,4.0,0.88515407,0.98161066,0.09645659,0.88515407,0.9638121,0.078658044,0.88515407,0.88515407,0.0,0.88515407,0.88515407,0.0,0.88515407,0.9197192,0.03456515,0.88515407,0.9464628,0.06130874,0.88515407,0.8633377,-0.021816373,0.88515407,0.88515407,0.0,0.88515407,0.88515407,0.0,0.88515407,0.8461055,-0.039048553,0.88515407,0.87286144,-0.0122926235,0.88515407,0.84992033,-0.035233736,0.88515407,0.9012901,0.01613605,5
3,0,2,0,2,2,2,0,0,5,1.0,4.0,2.0,1.0,2.0,2.0,3.0,2.0,9.0,5.0,5.0,3.0,9.0,,,,0.8531712,0.8698972,0.016725957,,,,,,,0.8531712,0.8553064,0.0021351576,,,,0.8531712,0.74091136,-0.112259865,0.8531712,0.8531712,0.0,0.8531712,0.8531712,0.0,0.8531712,0.92918664,0.07601541,0.8531712,0.8584399,0.005268693,0.8531712,0.8538708,0.0006995797,0.8531712,0.87371415,0.02054292,4
1,1,0,0,0,1,2,6,2,2,1.0,5.0,2.0,3.0,3.0,5.0,3.0,3.0,7.0,5.0,5.0,3.0,8.0,,,,,,,,,,,,,0.96703845,0.9476885,-0.019349933,0.96703845,0.9713289,0.0042904615,0.96703845,0.98952395,0.022485495,0.96703845,0.96703845,0.0,0.96703845,0.96703845,0.0,0.96703845,0.97614735,0.009108901,0.96703845,0.9644212,-0.00261724,0.96703845,0.9466022,-0.020436227,0.96703845,0.96959037,0.0025519133,16
3,1,0,0,0,0,5,1,1,4,1.0,5.0,2.0,2.0,3.0,2.0,4.0,3.0,8.0,5.0,4.0,5.0,8.0,,,,,,,,,,0.99717426,0.99717426,0.0,0.99717426,0.9973815,0.00020724535,0.99717426,0.9981439,0.00096964836,0.99717426,0.9976821,0.0005078316,0.99717426,0.99717426,0.0,0.99717426,0.99717426,0.0,0.99717426,0.989622,-0.007552266,0.99717426,0.9945701,-0.0026041865,,,,0.99717426,0.9954678,-0.001706481,3
5,0,2,0,0,0,4,3,0,5,2.0,4.0,2.0,2.0,4.0,0.0,3.0,2.0,9.0,4.0,4.0,4.0,9.0,0.9428492,0.94373333,0.0008841157,0.9428492,0.9652016,0.022352397,0.9428492,0.9428492,0.0,0.9428492,0.9428492,0.0,0.9428492,0.9457301,0.0028808713,0.9428492,0.9662448,0.023395598,0.9428492,0.940102,-0.0027472377,0.9428492,0.9428492,0.0,0.9428492,0.9428492,0.0,,,,0.9428492,0.83129084,-0.11155838,0.9428492,0.9479748,0.005125582,0.9428492,0.95337486,0.010525644,7
3,1,4,0,0,0,7,4,0,5,2.0,3.0,1.0,2.0,2.0,0.0,4.0,3.0,10.0,4.0,4.0,3.0,9.0,0.43772203,0.2711721,-0.16654992,0.43772203,0.45009512,0.01237309,0.43772203,0.43772203,0.0,0.43772203,0.43772203,0.0,,,,0.43772203,0.63045645,0.19273442,0.43772203,0.6099815,0.17225945,0.43772203,0.43772203,0.0,0.43772203,0.43772203,0.0,,,,,,,0.43772203,0.42391825,-0.01380378,0.43772203,0.47914204,0.041420013,12
3,1,4,0,0,0,4,0,0,8,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,7.0,3.0,4.0,3.0,7.0,0.6923026,0.59567046,-0.09663212,,,,0.6923026,0.6923026,0.0,0.6923026,0.6923026,0.0,0.6923026,0.64570034,-0.04660225,0.6923026,0.7191333,0.026830733,0.6923026,0.70767695,0.0153743625,0.6923026,0.6923026,0.0,0.6923026,0.6923026,0.0,0.6923026,0.8242805,0.13197792,0.6923026,0.77234036,0.08003777,0.6923026,0.6631752,-0.02912736,0.6923026,0.5593898,-0.13291276,20
0,0,2,0,0,0,5,0,0,7,3.0,2.0,4.0,4.0,4.0,8.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,0.10881402,0.11886508,0.010051057,0.10881402,0.05072371,-0.058090314,0.10881402,0.10881402,0.0,0.10881402,0.10881402,0.0,0.10881402,0.09369181,-0.0151222125,0.10881402,0.12548105,0.01666703,0.10881402,0.15609169,0.047277667,0.10881402,0.10881402,0.0,0.10881402,0.10881402,0.0,0.10881402,0.62441295,0.51559895,0.10881402,0.0913168,-0.017497227,0.10881402,0.13833134,0.029517315,0.10881402,0.102151096,-0.0066629276,26
1,1,0,0,0,0,2,0,0,7,3.0,4.0,5.0,5.0,5.0,7.0,2.0,3.0,5.0,3.0,4.0,3.0,5.0,0.5345812,0.87923646,0.34465528,0.5345812,0.62917286,0.09459168,0.5345812,0.5345812,0.0,0.5345812,0.5345812,0.0,0.5345812,0.49643797,-0.038143218,0.5345812,0.5078124,-0.026768804,0.5345812,0.53779566,0.0032144785,0.5345812,0.5345812,0.0,0.5345812,0.5345812,0.0,0.5345812,0.38497788,-0.1496033,0.5345812,0.6228895,0.088308334,0.5345812,0.51428837,-0.020292819,0.5345812,0.4849467,-0.049634486,26
5,0,0,0,0,1,7,3,0,3,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,7.0,4.0,4.0,5.0,8.0,,,,0.88734055,0.9241071,0.03676653,0.88734055,0.88734055,0.0,0.88734055,0.88734055,0.0,0.88734055,0.9112129,0.023872375,0.88734055,0.9205681,0.033227563,0.88734055,0.96173483,0.074394286,0.88734055,0.88734055,0.0,0.88734055,0.88734055,0.0,0.88734055,0.9129227,0.025582135,0.88734055,0.96828353,0.08094299,,,,0.88734055,0.9672404,0.07989985,7
4,0,1,0,0,0,8,0,0,3,1.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,9.0,5.0,4.0,5.0,9.0,,,,,,,,,,0.99628544,0.99628544,0.0,,,,,,,,,,0.99628544,0.99628544,0.0,,,,0.99628544,0.9968087,0.0005232692,0.99628544,0.9972217,0.00093626976,,,,0.99628544,0.99593973,-0.00034570694,23
1,1,3,0,0,0,4,0,0,1,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,6.0,4.0,3.0,1.0,6.0,0.65719175,0.7609313,0.10373956,0.65719175,0.6650485,0.007856727,0.65719175,0.65719175,0.0,0.65719175,0.65719175,0.0,0.65719175,0.57926905,-0.0779227,0.65719175,0.7556292,0.09843743,0.65719175,0.65719175,0.0,0.65719175,0.65719175,0.0,0.65719175,0.65719175,0.0,0.65719175,0.8093963,0.15220457,0.65719175,0.81492335,0.1577316,0.65719175,0.66321987,0.0060281157,0.65719175,0.6902787,0.033086956,11
2,1,6,0,4,0,5,0,0,0,1.0,5.0,2.0,2.0,2.0,1.0,4.0,3.0,10.0,5.0,4.0,4.0,8.0,,,,,,,,,,0.8599438,0.8599438,0.0,0.8599438,0.86658496,0.0066411495,0.8599438,0.9008927,0.040948868,0.8599438,0.91171604,0.051772237,0.8599438,0.8599438,0.0,0.8599438,0.8599438,0.0,0.8599438,0.95230573,0.09236193,,,,0.8599438,0.74305534,-0.11688846,0.8599438,0.52358633,-0.33635747,20
2,0,2,0,0,2,6,0,0,0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,3.0,9.0,3.0,4.0,4.0,8.0,0.9130099,0.9319673,0.018957436,,,,0.9130099,0.9130099,0.0,0.9130099,0.9130099,0.0,0.9130099,0.9021103,-0.010899603,0.9130099,0.94620776,0.03319788,0.9130099,0.90590304,-0.0071068406,0.9130099,0.9130099,0.0,0.9130099,0.9130099,0.0,0.9130099,0.9080871,-0.004922807,0.9130099,0.9135618,0.000551939,0.9130099,0.9146114,0.0016015172,0.9130099,0.79922324,-0.11378664,9
5,0,0,0,0,0,8,3,0,0,1.0,5.0,2.0,2.0,1.0,4.0,5.0,4.0,7.0,4.0,3.0,4.0,6.0,,,,,,,0.9771613,0.9771613,0.0,0.9771613,0.9771613,0.0,0.9771613,0.9739232,-0.003238082,0.9771613,0.9664978,-0.010663509,,,,,,,,,,0.9771613,0.9470687,-0.030092597,0.9771613,0.982382,0.005220711,0.9771613,0.9837585,0.006597221,0.9771613,0.98853534,0.011374056,7
6,1,0,0,2,4,3,3,0,3,2.0,3.0,1.0,1.0,2.0,3.0,5.0,4.0,7.0,4.0,4.0,2.0,9.0,0.1947103,0.68782467,0.49311435,0.1947103,0.24623336,0.05152306,0.1947103,0.1947103,0.0,0.1947103,0.1947103,0.0,,,,,,,0.1947103,0.2828782,0.08816789,,,,,,,0.1947103,0.16334404,-0.03136626,0.1947103,0.10826123,-0.08644907,0.1947103,0.1044287,-0.0902816,0.1947103,0.19239272,-0.0023175776,19
2,1,1,0,2,0,5,0,0,0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,3.0,2.0,5.0,0.8600547,0.89427483,0.03422016,,,,0.8600547,0.8600547,0.0,0.8600547,0.8600547,0.0,0.8600547,0.8428618,-0.0171929,0.8600547,0.9582797,0.09822506,0.8600547,0.943227,0.08317232,0.8600547,0.8600547,0.0,0.8600547,0.8600547,0.0,0.8600547,0.85264343,-0.0074112415,0.8600547,0.9069534,0.046898723,0.8600547,0.84207153,-0.017983139,0.8600547,0.9449075,0.084852815,15
3,0,0,0,1,0,1,0,0,0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,2.0,3.0,3.0,5.0,0.92718995,0.9604794,0.033289433,0.92718995,0.9634414,0.036251426,0.92718995,0.92718995,0.0,0.92718995,0.92718995,0.0,0.92718995,0.8769596,-0.050230324,0.92718995,0.97515386,0.047963917,0.92718995,0.8937423,-0.033447623,0.92718995,0.92718995,0.0,0.92718995,0.92718995,0.0,0.92718995,0.822203,-0.104986966,0.92718995,0.9581593,0.030969381,0.92718995,0.93898404,0.01179409,0.92718995,0.9502362,0.023046255,15
4,1,0,0,1,0,8,3,0,3,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,8.0,4.0,4.0,4.0,8.0,0.87830645,0.9172117,0.038905263,0.87830645,0.904914,0.026607573,0.87830645,0.87830645,0.0,0.87830645,0.87830645,0.0,0.87830645,0.8688582,-0.00944823,0.87830645,0.8401492,-0.038157225,0.87830645,0.9392337,0.06092727,0.87830645,0.87830645,0.0,0.87830645,0.87830645,0.0,0.87830645,0.857819,-0.020487428,0.87830645,0.9578053,0.07949883,0.87830645,0.8460459,-0.032260537,0.87830645,0.8685208,-0.009785652,7
3,0,0,0,1,0,3,0,2,4,2.0,3.0,4.0,3.0,3.0,6.0,3.0,3.0,6.0,4.0,4.0,4.0,5.0,0.8548923,0.87134784,0.016455531,0.8548923,0.8791954,0.024303079,0.8548923,0.8548923,0.0,0.8548923,0.8548923,0.0,0.8548923,0.7277233,-0.12716901,0.8548923,0.9094587,0.054566383,0.8548923,0.8792474,0.024355114,0.8548923,0.8548923,0.0,0.8548923,0.8548923,0.0,0.8548923,0.87625885,0.021366537,0.8548923,0.9133295,0.05843717,0.8548923,0.84179837,-0.013093948,0.8548923,0.7134845,-0.14140779,2
3,1,5,0,2,0,1,1,0,2,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,4.0,4.0,5.0,9.0,0.5345258,0.92391616,0.38939035,,,,0.5345258,0.5345258,0.0,0.5345258,0.5345258,0.0,0.5345258,0.5919073,0.05738151,0.5345258,0.6759083,0.14138252,0.5345258,0.56678575,0.03225994,0.5345258,0.5345258,0.0,0.5345258,0.5345258,0.0,0.5345258,0.7547371,0.22021127,0.5345258,0.7763023,0.24177647,,,,0.5345258,0.52055454,-0.013971269,6
2,0,2,0,0,1,4,0,1,4,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,8.0,5.0,5.0,2.0,9.0,,,,0.9462698,0.95247215,0.00620234,,,,,,,,,,,,,,,,,,,,,,0.9462698,0.9801354,0.03386557,0.9462698,0.91139174,-0.034878075,0.9462698,0.96552306,0.019253254,0.9462698,0.83006084,-0.11620897,0
2,1,1,0,0,0,4,1,2,4,2.0,4.0,2.0,2.0,2.0,7.0,3.0,3.0,8.0,3.0,3.0,3.0,8.0,0.96255654,0.94908917,-0.013467371,0.96255654,0.960257,-0.0022995472,0.96255654,0.96255654,0.0,0.96255654,0.96255654,0.0,0.96255654,0.9490455,-0.013511062,0.96255654,0.9790978,0.016541243,0.96255654,0.98261297,0.020056427,0.96255654,0.96255654,0.0,0.96255654,0.96255654,0.0,0.96255654,0.97829986,0.015743315,0.96255654,0.8844571,-0.07809943,0.96255654,0.9685301,0.0059735775,0.96255654,0.94743013,-0.015126407,3
2,1,0,0,1,0,8,5,1,4,2.0,5.0,3.0,1.0,2.0,6.0,4.0,2.0,6.0,3.0,3.0,3.0,8.0,0.8356634,0.65761393,-0.17804945,,,,0.8356634,0.8356634,0.0,0.8356634,0.8356634,0.0,0.8356634,0.9717006,0.13603723,,,,0.8356634,0.8986762,0.06301284,0.8356634,0.8356634,0.0,0.8356634,0.8356634,0.0,0.8356634,0.7904758,-0.045187593,0.8356634,0.72185355,-0.113809824,0.8356634,0.7264055,-0.10925788,0.8356634,0.8575276,0.021864235,1
3,1,1,0,0,0,3,1,2,4,2.0,4.0,3.0,3.0,2.0,0.0,3.0,3.0,8.0,5.0,4.0,2.0,8.0,0.93185115,0.9901058,0.05825466,0.93185115,0.930348,-0.0015031695,,,,0.93185115,0.93185115,0.0,0.93185115,0.9631676,0.03131646,0.93185115,0.94962853,0.017777383,0.93185115,0.9792183,0.047367156,0.93185115,0.93185115,0.0,0.93185115,0.93185115,0.0,,,,0.93185115,0.8080259,-0.12382525,0.93185115,0.94177336,0.009922206,0.93185115,0.9231918,-0.008659363,3
6,0,0,0,0,4,4,3,0,3,1.0,3.0,1.0,1.0,1.0,0.0,4.0,3.0,9.0,4.0,3.0,5.0,9.0,,,,0.54627717,0.60064995,0.054372787,0.54627717,0.54627717,0.0,0.54627717,0.54627717,0.0,,,,,,,,,,0.54627717,0.54627717,0.0,0.54627717,0.54627717,0.0,,,,0.54627717,0.6551274,0.10885024,,,,0.54627717,0.6794796,0.13320243,19
4,0,1,0,0,0,8,0,3,4,1.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,8.0,4.0,4.0,4.0,8.0,,,,0.99242544,0.9926495,0.00022405386,0.99242544,0.99242544,0.0,0.99242544,0.99242544,0.0,0.99242544,0.9925183,9.286404e-05,0.99242544,0.99549615,0.003070712,0.99242544,0.99514776,0.002722323,0.99242544,0.99242544,0.0,0.99242544,0.99242544,0.0,0.99242544,0.98856014,-0.0038653016,0.99242544,0.9937034,0.0012779832,0.99242544,0.9939541,0.0015286803,0.99242544,0.9952642,0.0028387308,2
0,1,4,0,0,0,5,0,0,1,1.0,5.0,1.0,4.0,2.0,6.0,3.0,3.0,6.0,5.0,4.0,1.0,7.0,,,,,,,,,,0.9725973,0.9725973,0.0,,,,0.9725973,0.96852195,-0.0040753484,0.9725973,0.9765936,0.0039963126,0.9725973,0.9725973,0.0,0.9725973,0.9725973,0.0,0.9725973,0.9840768,0.011479497,0.9725973,0.9839991,0.0114017725,0.9725973,0.9856209,0.013023615,0.9725973,0.95864964,-0.013947666,11
5,1,0,0,2,1,9,3,0,8,2.0,5.0,3.0,2.0,2.0,9.0,4.0,3.0,10.0,4.0,5.0,5.0,10.0,0.6988335,0.6010247,-0.09780884,,,,0.6988335,0.6988335,0.0,,,,0.6988335,0.6310535,-0.06778002,0.6988335,0.7095494,0.010715902,0.6988335,0.7330514,0.034217894,0.6988335,0.6988335,0.0,0.6988335,0.6988335,0.0,0.6988335,0.8088569,0.11002338,,,,,,,,,,22
4,1,0,0,3,2,5,1,0,3,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,7.0,3.0,3.0,3.0,5.0,0.50410104,0.9168974,0.41279638,0.50410104,0.6682348,0.16413379,0.50410104,0.50410104,0.0,0.50410104,0.50410104,0.0,0.50410104,0.491426,-0.012675047,0.50410104,0.23031873,-0.2737823,0.50410104,0.5211878,0.017086744,0.50410104,0.50410104,0.0,0.50410104,0.50410104,0.0,0.50410104,0.37634075,-0.12776029,0.50410104,0.38676554,-0.1173355,0.50410104,0.5124549,0.008353889,0.50410104,0.37598172,-0.12811932,4
2,0,0,0,0,0,2,0,1,4,1.0,2.0,2.0,1.0,2.0,7.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,,,,0.95960164,0.96168303,0.0020813942,0.95960164,0.95960164,0.0,0.95960164,0.95960164,0.0,0.95960164,0.93135333,-0.02824831,,,,0.95960164,0.9612922,0.0016905665,0.95960164,0.95960164,0.0,0.95960164,0.95960164,0.0,0.95960164,0.97802657,0.018424928,0.95960164,0.8691197,-0.09048194,0.95960164,0.96460754,0.005005896,0.95960164,0.9679598,0.0083581805,2
4,0,0,0,0,0,7,3,0,5,2.0,4.0,2.0,2.0,2.0,5.0,4.0,3.0,7.0,3.0,4.0,3.0,7.0,0.9694568,0.9794328,0.009976029,0.9694568,0.97474957,0.0052927732,0.9694568,0.9694568,0.0,0.9694568,0.9694568,0.0,0.9694568,0.9687265,-0.0007302761,0.9694568,0.9733141,0.0038573146,0.9694568,0.98233795,0.01288116,0.9694568,0.9694568,0.0,0.9694568,0.9694568,0.0,0.9694568,0.98817515,0.018718362,0.9694568,0.96993154,0.000474751,0.9694568,0.97818315,0.008726358,0.9694568,0.9700215,0.0005646944,7
1,1,1,0,0,0,3,0,0,0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,7.0,4.0,4.0,5.0,8.0,0.81976783,0.86740816,0.047640324,,,,0.81976783,0.81976783,0.0,0.81976783,0.81976783,0.0,0.81976783,0.84179574,0.02202791,0.81976783,0.9513516,0.13158375,0.81976783,0.77064246,-0.049125373,0.81976783,0.81976783,0.0,0.81976783,0.81976783,0.0,0.81976783,0.6147039,-0.20506394,0.81976783,0.7719811,-0.047786713,,,,0.81976783,0.59555095,-0.22421688,20
0,0,0,0,2,3,9,6,1,7,1.0,3.0,3.0,2.0,1.0,6.0,5.0,4.0,9.0,4.0,4.0,4.0,7.0,,,,0.9831042,0.9840004,0.00089615583,0.9831042,0.9831042,0.0,0.9831042,0.9831042,0.0,0.9831042,0.9949825,0.011878252,0.9831042,0.9871181,0.004013896,,,,,,,,,,0.9831042,0.91207814,-0.07102609,0.9831042,0.98699445,0.0038902164,0.9831042,0.98653156,0.0034273267,0.9831042,0.98733795,0.004233718,21
5,0,0,0,0,0,3,3,0,8,2.0,3.0,2.0,1.0,1.0,3.0,5.0,3.0,7.0,4.0,4.0,5.0,9.0,0.97729445,0.99428433,0.016989887,0.97729445,0.976073,-0.0012214184,0.97729445,0.97729445,0.0,0.97729445,0.97729445,0.0,0.97729445,0.9740747,-0.0032197237,,,,,,,,,,0.97729445,0.97729445,0.0,0.97729445,0.9612053,-0.016089141,0.97729445,0.9615416,-0.015752852,,,,0.97729445,0.9682101,-0.009084344,7
1,0,0,0,0,0,6,0,0,3,1.0,2.0,4.0,3.0,4.0,1.0,2.0,3.0,7.0,4.0,5.0,4.0,5.0,,,,0.990593,0.99576604,0.0051730275,0.990593,0.990593,0.0,,,,0.990593,0.9882763,-0.0023167133,0.990593,0.9883284,-0.0022646189,0.990593,0.98842645,-0.0021665692,0.990593,0.990593,0.0,0.990593,0.990593,0.0,0.990593,0.99325424,0.0026612282,0.990593,0.99822766,0.0076346397,0.990593,0.9912915,0.00069850683,0.990593,0.97597015,-0.014622867,10
5,1,0,0,0,0,5,3,0,0,2.0,4.0,1.0,2.0,2.0,5.0,4.0,3.0,7.0,5.0,5.0,3.0,8.0,0.8801578,0.9441099,0.06395209,0.8801578,0.9135868,0.033428967,,,,,,,,,,0.8801578,0.8759508,-0.004207015,0.8801578,0.89072114,0.010563314,0.8801578,0.8801578,0.0,0.8801578,0.8801578,0.0,0.8801578,0.9367991,0.05664128,0.8801578,0.8164008,-0.063757,0.8801578,0.8415423,-0.038615525,0.8801578,0.9063297,0.026171863,5
2,1,0,0,0,0,5,0,2,4,2.0,4.0,2.0,2.0,3.0,7.0,2.0,3.0,2.0,4.0,4.0,2.0,8.0,0.94195867,0.8024985,-0.13946015,0.94195867,0.94440037,0.0024417043,0.94195867,0.94195867,0.0,0.94195867,0.94195867,0.0,0.94195867,0.9445219,0.0025632381,0.94195867,0.9744632,0.03250456,0.94195867,0.94656503,0.004606366,0.94195867,0.94195867,0.0,0.94195867,0.94195867,0.0,0.94195867,0.9457141,0.0037554502,0.94195867,0.8958205,-0.046138167,0.94195867,0.9515182,0.009559512,0.94195867,0.949229,0.007270336,3
2,1,2,0,0,0,2,0,2,4,1.0,3.0,1.0,1.0,1.0,6.0,4.0,2.0,7.0,2.0,2.0,2.0,9.0,,,,0.91992265,0.9689498,0.049027145,0.91992265,0.91992265,0.0,0.91992265,0.91992265,0.0,,,,,,,,,,0.91992265,0.91992265,0.0,0.91992265,0.91992265,0.0,0.91992265,0.9596584,0.039735734,0.91992265,0.8290225,-0.09090012,0.91992265,0.9116483,-0.008274376,0.91992265,0.79421127,-0.12571138,2
5,1,1,0,0,0,1,3,0,0,1.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,8.0,4.0,4.0,3.0,8.0,,,,0.9947259,0.9864531,-0.008272767,0.9947259,0.9947259,0.0,0.9947259,0.9947259,0.0,0.9947259,0.9945964,-0.00012946129,0.9947259,0.9968829,0.0021570325,0.9947259,0.99375904,-0.00096684694,0.9947259,0.9947259,0.0,0.9947259,0.9947259,0.0,0.9947259,0.99133,-0.0033958554,0.9947259,0.9974716,0.002745688,0.9947259,0.99116606,-0.0035598278,0.9947259,0.99603564,0.0013097525,5
2,0,0,0,0,0,7,0,2,4,1.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,8.0,4.0,4.0,4.0,8.0,,,,,,,0.99549305,0.99549305,0.0,0.99549305,0.99549305,0.0,,,,,,,,,,0.99549305,0.99549305,0.0,0.99549305,0.99549305,0.0,0.99549305,0.9954833,-9.775162e-06,0.99549305,0.9945269,-0.0009661317,0.99549305,0.99559575,0.0001026988,0.99549305,0.9976043,0.0021112561,2
2,0,1,0,0,0,3,0,0,3,1.0,4.0,2.0,1.0,1.0,3.0,4.0,3.0,8.0,4.0,5.0,4.0,7.0,,,,0.9952909,0.9930733,-0.0022175908,0.9952909,0.9952909,0.0,,,,0.9952909,0.9916293,-0.003661573,,,,,,,0.9952909,0.9952909,0.0,0.9952909,0.9952909,0.0,0.9952909,0.99650794,0.0012170672,0.9952909,0.99501497,-0.0002759099,0.9952909,0.9941644,-0.0011264682,0.9952909,0.9974106,0.00211972,10
3,0,1,0,0,1,2,0,2,4,1.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,8.0,,,,0.47697756,0.6556668,0.17868927,0.47697756,0.47697756,0.0,0.47697756,0.47697756,0.0,0.47697756,0.43057126,-0.0464063,0.47697756,0.63539433,0.15841678,0.47697756,0.51544124,0.038463682,0.47697756,0.47697756,0.0,0.47697756,0.47697756,0.0,0.47697756,0.87001175,0.3930342,0.47697756,0.6762146,0.19923702,0.47697756,0.3631045,-0.113873065,0.47697756,0.68044025,0.20346269,2
2,1,0,0,2,0,4,4,0,5,2.0,4.0,2.0,2.0,4.0,0.0,3.0,2.0,7.0,2.0,4.0,4.0,7.0,0.8433389,0.47009784,-0.37324107,0.8433389,0.86080444,0.017465532,0.8433389,0.8433389,0.0,0.8433389,0.8433389,0.0,0.8433389,0.8171198,-0.02621913,0.8433389,0.9130973,0.069758415,0.8433389,0.87834847,0.035009563,0.8433389,0.8433389,0.0,0.8433389,0.8433389,0.0,,,,0.8433389,0.7200417,-0.123297215,0.8433389,0.7558834,-0.08745551,0.8433389,0.90257883,0.059239924,12
1,1,1,0,0,0,6,0,0,7,1.0,2.0,4.0,1.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,2.0,6.0,,,,0.9768072,0.9749868,-0.0018203855,0.9768072,0.9768072,0.0,,,,0.9768072,0.97122484,-0.0055823326,,,,0.9768072,0.9676695,-0.00913769,0.9768072,0.9768072,0.0,0.9768072,0.9768072,0.0,0.9768072,0.99041826,0.013611078,0.9768072,0.9891741,0.0123669505,0.9768072,0.95739305,-0.019414127,0.9768072,0.9778621,0.0010549426,26
5,0,0,0,2,1,7,3,0,0,1.0,4.0,1.0,2.0,2.0,0.0,4.0,3.0,10.0,4.0,4.0,2.0,9.0,,,,0.95790625,0.9754606,0.017554343,0.95790625,0.95790625,0.0,0.95790625,0.95790625,0.0,,,,0.95790625,0.92614406,-0.031762183,0.95790625,0.977446,0.019539773,0.95790625,0.95790625,0.0,0.95790625,0.95790625,0.0,,,,,,,0.95790625,0.93534315,-0.0225631,0.95790625,0.9828022,0.024895966,22
1,1,5,0,0,1,1,0,1,4,2.0,5.0,2.0,2.0,3.0,4.0,4.0,3.0,6.0,4.0,4.0,1.0,3.0,0.22635303,0.56518424,0.3388312,,,,0.22635303,0.22635303,0.0,0.22635303,0.22635303,0.0,0.22635303,0.27188602,0.045532987,0.22635303,0.34740195,0.12104891,0.22635303,0.35381895,0.12746592,0.22635303,0.22635303,0.0,0.22635303,0.22635303,0.0,0.22635303,0.106674165,-0.11967887,0.22635303,0.45111957,0.22476654,0.22635303,0.30026424,0.073911205,0.22635303,0.52504164,0.2986886,1
4,1,2,0,0,1,4,1,0,3,1.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,9.0,4.0,4.0,3.0,5.0,,,,0.98414445,0.98170877,-0.0024356842,0.98414445,0.98414445,0.0,0.98414445,0.98414445,0.0,0.98414445,0.99143654,0.007292092,0.98414445,0.9346517,-0.049492776,0.98414445,0.9768267,-0.007317722,0.98414445,0.98414445,0.0,0.98414445,0.98414445,0.0,0.98414445,0.9801104,-0.0040340424,0.98414445,0.98578936,0.0016449094,0.98414445,0.98487943,0.0007349849,0.98414445,0.98596364,0.0018191934,12
